Quote ID,Quote time,Expired Time,Cost
9967468088876,2022-02-07,2022-03-09,48933
4920950921155,2019-03-05,2019-04-04,34134
3528824794174,2022-06-19,2022-07-19,16516
5570108386856,2018-04-13,2018-05-13,47420
4090926121596,2019-02-26,2019-03-28,26497
9477311765712,2019-05-15,2019-06-14,35102
0417292137732,2022-01-24,2022-02-23,29482
8036884928422,2020-06-24,2020-07-24,5338
5804359106759,2020-08-27,2020-09-26,42694
1628103701403,2021-12-16,2022-01-15,43282
6456736158333,2020-10-25,2020-11-24,6093
5204657591026,2021-12-22,2022-01-21,46970
3813819842313,2019-03-21,2019-04-20,24559
1166262875059,2022-02-17,2022-03-19,16769
5508320073124,2021-03-26,2021-04-25,42718
7965611279739,2022-09-29,2022-10-29,32252
4846403789571,2020-10-01,2020-10-31,16502
8575696210955,2022-08-06,2022-09-05,19137
8440444743477,2019-02-26,2019-03-28,26146
0811247707740,2018-05-04,2018-06-03,8467
5419031476763,2018-04-07,2018-05-07,5381
9558492744427,2021-01-06,2021-02-05,36526
8827385151927,2019-05-06,2019-06-05,37381
8659974355139,2021-07-12,2021-08-11,32613
5917121634982,2018-06-06,2018-07-06,38098
3398878898759,2021-01-07,2021-02-06,6930
1386887087327,2022-04-10,2022-05-10,9901
7130035797170,2020-07-09,2020-08-08,11385
0578300149878,2020-02-19,2020-03-20,38513
7357760120817,2021-01-16,2021-02-15,18721
8727923770880,2019-10-13,2019-11-12,6840
3458174070584,2019-12-01,2019-12-31,25828
9394577042428,2021-02-14,2021-03-16,22961
0047440752793,2020-04-08,2020-05-08,7469
2912670417935,2021-12-05,2022-01-04,6963
7321180945626,2022-03-23,2022-04-22,42250
5147296390998,2019-05-23,2019-06-22,14363
1156266309971,2019-03-09,2019-04-08,48441
5541370298994,2021-02-02,2021-03-04,22343
1333945558176,2018-08-19,2018-09-18,11572
9580550022895,2021-10-09,2021-11-08,36546
5221567796099,2021-05-22,2021-06-21,5231
8394266194064,2021-03-18,2021-04-17,16010
5278331484607,2018-02-12,2018-03-14,24862
9412980755862,2018-06-23,2018-07-23,26378
5718933612720,2018-04-08,2018-05-08,34356
6256522953698,2018-10-07,2018-11-06,46846
1192490589352,2018-11-02,2018-12-02,16154
2087223598048,2020-03-20,2020-04-19,26767
3001573191055,2018-08-26,2018-09-25,20447
3969354554133,2020-11-07,2020-12-07,22445
1742405263169,2022-02-06,2022-03-08,39953
7555015058636,2021-05-09,2021-06-08,23197
3942878876370,2018-11-03,2018-12-03,25388
6183113367605,2018-03-29,2018-04-28,26950
6173803543822,2021-02-07,2021-03-09,8692
5370295625475,2021-11-24,2021-12-24,39581
6406508379145,2019-02-01,2019-03-03,20090
4797570499513,2021-04-13,2021-05-13,10578
6359912063394,2018-08-24,2018-09-23,42963
7184038273995,2019-03-06,2019-04-05,44795
9889759258167,2019-06-20,2019-07-20,40369
6507545844655,2022-03-14,2022-04-13,9997
4087418471987,2022-08-09,2022-09-08,46641
5863148179480,2022-06-02,2022-07-02,34575
5871029062653,2020-03-06,2020-04-05,24484
4585225419548,2021-10-15,2021-11-14,11390
8711701654752,2018-10-15,2018-11-14,10598
2482640541606,2018-07-04,2018-08-03,9966
3199377243084,2020-04-26,2020-05-26,35503
2830018475532,2022-06-29,2022-07-29,15000
3267914402925,2020-08-15,2020-09-14,18418
2194619187974,2021-03-11,2021-04-10,28446
4511884610477,2021-06-30,2021-07-30,11170
1924785561244,2018-04-01,2018-05-01,37566
7605355875735,2020-09-25,2020-10-25,42929
7900672269022,2019-03-28,2019-04-27,25589
5406463468268,2018-04-13,2018-05-13,46607
1003392610825,2021-09-23,2021-10-23,39701
2299249155048,2021-11-17,2021-12-17,6825
2481020232059,2018-03-26,2018-04-25,45968
4903162653489,2021-07-02,2021-08-01,15168
8768067044765,2021-12-26,2022-01-25,39201
6150745467140,2020-06-02,2020-07-02,8348
2029121284470,2022-09-13,2022-10-13,20659
6351497844733,2019-11-20,2019-12-20,29521
4812415973987,2021-06-26,2021-07-26,30292
1870689487503,2022-05-08,2022-06-07,5901
4484537477744,2020-08-17,2020-09-16,41197
6334113012020,2020-12-29,2021-01-28,30273
5992761290408,2019-09-14,2019-10-14,38438
5826299858222,2021-04-25,2021-05-25,29514
3300325691165,2021-01-02,2021-02-01,49749
9811917488932,2022-09-29,2022-10-29,12545
8862965411619,2021-04-06,2021-05-06,34650
1613646445877,2021-12-09,2022-01-08,49998
7970185054309,2021-11-17,2021-12-17,22257
5604837151482,2019-11-11,2019-12-11,12230
1872279548458,2022-10-06,2022-11-05,36459
6888164268658,2018-01-03,2018-02-02,38305
4018572541551,2021-09-26,2021-10-26,8879
4143170461182,2018-02-25,2018-03-27,37336
2091902055579,2019-02-27,2019-03-29,26382
9581132904684,2022-10-02,2022-11-01,16748
1098632968019,2020-02-10,2020-03-11,33219
5572700787567,2018-01-17,2018-02-16,23582
5867531491456,2018-12-03,2019-01-02,42193
4250141086890,2018-05-18,2018-06-17,18369
0813734229384,2019-09-26,2019-10-26,14538
6349344835102,2021-10-03,2021-11-02,20717
9225723354518,2018-08-12,2018-09-11,30254
5378399180616,2020-08-19,2020-09-18,41462
0101885275887,2018-02-14,2018-03-16,40035
8451021777365,2021-04-22,2021-05-22,11212
2850359574800,2022-08-08,2022-09-07,48544
1573014196001,2020-10-12,2020-11-11,49627
5272268518930,2019-09-16,2019-10-16,13327
8269085228118,2021-08-23,2021-09-22,28250
7294447144585,2018-09-15,2018-10-15,24340
4294477929698,2019-07-10,2019-08-09,19816
4815325706911,2021-08-20,2021-09-19,43686
7538523466933,2019-12-12,2020-01-11,22905
4860923851204,2020-08-24,2020-09-23,26722
6369337114137,2019-01-01,2019-01-31,5256
3565814726081,2020-03-22,2020-04-21,15898
2176508573228,2018-01-25,2018-02-24,18287
8148632558987,2022-07-10,2022-08-09,45334
4942219653836,2018-10-20,2018-11-19,47346
7400263458366,2019-10-24,2019-11-23,31220
8145176864390,2020-06-19,2020-07-19,37354
1863096694756,2018-07-28,2018-08-27,18765
6104285020693,2022-02-13,2022-03-15,47620
9568654305434,2022-01-15,2022-02-14,31328
6693633544832,2022-07-26,2022-08-25,31152
7241802543583,2019-12-24,2020-01-23,9030
4737282304606,2018-08-25,2018-09-24,9311
7263595584208,2022-04-16,2022-05-16,22368
9139413460789,2020-09-03,2020-10-03,7029
7353662177126,2021-06-29,2021-07-29,10490
2982394993930,2022-03-14,2022-04-13,34834
0144597060990,2022-07-10,2022-08-09,15513
5248451725485,2020-10-09,2020-11-08,22909
3782905860565,2019-04-05,2019-05-05,36024
1775574759805,2021-06-13,2021-07-13,10943
2679320925386,2018-08-14,2018-09-13,43620
2945507569057,2021-10-21,2021-11-20,40156
8658749093238,2019-02-20,2019-03-22,32195
6752748261895,2018-01-25,2018-02-24,10815
2484197806184,2022-03-19,2022-04-18,10890
9947442719590,2022-10-09,2022-11-08,43320
4063558392337,2019-05-22,2019-06-21,14143
5941673940413,2019-10-30,2019-11-29,28455
3138532908369,2022-05-14,2022-06-13,49312
7775305261281,2018-03-22,2018-04-21,34850
2478675183843,2018-06-05,2018-07-05,36953
7500765996363,2022-09-29,2022-10-29,12721
9620964176521,2021-06-30,2021-07-30,6988
4586090780214,2020-08-31,2020-09-30,30056
9658162540868,2020-05-07,2020-06-06,47285
4305614214666,2021-06-19,2021-07-19,30896
3814072546826,2018-04-19,2018-05-19,14202
4230120656788,2019-05-21,2019-06-20,35078
2211453638230,2018-09-23,2018-10-23,10750
0811066987095,2021-11-19,2021-12-19,49895
0621137065559,2020-07-24,2020-08-23,31756
6411308378656,2018-12-04,2019-01-03,42174
4560678587693,2018-06-03,2018-07-03,7631
8899368473456,2020-01-11,2020-02-10,13062
0744681211613,2020-12-25,2021-01-24,10692
0072888797457,2020-12-10,2021-01-09,44782
9963774427439,2020-10-25,2020-11-24,28665
2594084186135,2019-04-30,2019-05-30,13006
3237817243444,2019-03-21,2019-04-20,46511
9816203926365,2022-01-05,2022-02-04,35239
5183800888117,2019-07-15,2019-08-14,14583
3553499930688,2018-08-24,2018-09-23,9360
4438346474876,2018-11-01,2018-12-01,29871
7823313064438,2021-04-11,2021-05-11,46522
8535308635132,2022-02-17,2022-03-19,13750
2726925127728,2022-03-20,2022-04-19,24184
7739022251376,2019-06-10,2019-07-10,25748
8360050762382,2022-03-09,2022-04-08,8791
6707467587481,2021-01-28,2021-02-27,36664
5527668276967,2022-06-16,2022-07-16,46413
3505070959014,2018-01-18,2018-02-17,8170
0860748714214,2020-04-23,2020-05-23,14627
4812429082071,2022-09-08,2022-10-08,13947
2971621506142,2020-03-03,2020-04-02,28287
4943493832856,2020-07-13,2020-08-12,9906
9622130422104,2018-05-22,2018-06-21,32031
6377880601929,2020-11-08,2020-12-08,10165
8548046655911,2022-08-05,2022-09-04,36894
3704474915828,2020-07-15,2020-08-14,12336
2032584635314,2018-12-16,2019-01-15,16689
8119766815925,2021-04-29,2021-05-29,28095
3428393982289,2019-09-19,2019-10-19,20857
6765644290661,2019-09-18,2019-10-18,16610
3642097535071,2022-03-24,2022-04-23,25105
4289272920247,2022-04-25,2022-05-25,27243
0167657317117,2020-04-17,2020-05-17,14397
1805686036768,2022-10-03,2022-11-02,15319
7798971327426,2018-10-07,2018-11-06,33381
2660744262188,2019-08-23,2019-09-22,41666
7562955244050,2018-08-24,2018-09-23,39169
4554905697873,2019-02-10,2019-03-12,30668
5326610873502,2021-07-14,2021-08-13,45760
4287506649216,2018-01-24,2018-02-23,41158
8983069401105,2020-05-28,2020-06-27,24411
0387158737614,2020-04-17,2020-05-17,46413
7153993997598,2018-11-06,2018-12-06,35759
5006718229387,2020-07-16,2020-08-15,40922
1739971549049,2018-10-17,2018-11-16,26604
6157745638785,2021-12-12,2022-01-11,6494
3438753361104,2020-08-17,2020-09-16,49543
2502938459526,2020-02-03,2020-03-04,30818
8945543688389,2018-08-30,2018-09-29,35501
6385727770882,2018-03-13,2018-04-12,49743
0653242762092,2019-05-06,2019-06-05,22790
8073431713889,2018-05-09,2018-06-08,27966
5793537300716,2021-09-07,2021-10-07,32930
5036334148502,2022-09-09,2022-10-09,28324
1135259501226,2019-09-01,2019-10-01,38512
3501712760956,2022-05-25,2022-06-24,39408
0815484633534,2021-09-08,2021-10-08,42292
4235410424436,2018-09-13,2018-10-13,36654
1089671250326,2021-04-05,2021-05-05,27965
5074225070884,2019-06-25,2019-07-25,29206
3779438042407,2020-06-02,2020-07-02,34714
2362203257031,2019-06-15,2019-07-15,23719
6001707872970,2021-11-29,2021-12-29,28971
6578304380936,2019-04-05,2019-05-05,29890
8398790283201,2020-01-25,2020-02-24,29648
4402246474458,2022-04-02,2022-05-02,36180
8566556417973,2018-03-30,2018-04-29,37678
3990083592592,2018-03-02,2018-04-01,35548
6565640736442,2021-07-02,2021-08-01,13606
8725689606849,2022-07-27,2022-08-26,32271
7142905301776,2020-01-04,2020-02-03,46181
5987550388459,2022-10-03,2022-11-02,19766
8208870969041,2021-11-07,2021-12-07,30294
7760284326052,2022-07-31,2022-08-30,38618
5325226091959,2021-09-10,2021-10-10,41323
2777977187895,2019-02-07,2019-03-09,29179
9576701618758,2022-02-24,2022-03-26,8404
0523696951642,2022-01-15,2022-02-14,24864
5773306651584,2019-11-05,2019-12-05,28908
9707773583587,2020-02-26,2020-03-27,20052
5951783267256,2019-02-24,2019-03-26,34226
9474845027026,2018-06-20,2018-07-20,41319
7674395727113,2018-08-19,2018-09-18,8306
0734228270838,2021-06-13,2021-07-13,22473
3221258120044,2020-03-30,2020-04-29,46160
2025151858063,2018-07-03,2018-08-02,46155
3801814711451,2018-01-25,2018-02-24,37542
8993681990949,2022-05-31,2022-06-30,40344
2339294059172,2018-03-31,2018-04-30,44262
8445520409452,2019-06-13,2019-07-13,35281
5574179014922,2018-10-07,2018-11-06,39009
9968514908315,2020-01-27,2020-02-26,5057
4306386719120,2022-01-19,2022-02-18,23150
3897117796301,2018-08-30,2018-09-29,21945
1369594957077,2020-02-28,2020-03-29,31542
9704723787712,2018-09-23,2018-10-23,8611
2428322084597,2020-03-09,2020-04-08,31813
8777509545104,2022-07-16,2022-08-15,17471
9571178858065,2019-11-15,2019-12-15,25200
1276557994126,2020-06-19,2020-07-19,36737
3979000837800,2018-05-16,2018-06-15,33782
1166780168015,2020-05-08,2020-06-07,9533
7037174112478,2019-11-30,2019-12-30,25037
7171423885376,2021-05-24,2021-06-23,42028
5721338716276,2021-07-05,2021-08-04,38465
7408049569374,2019-05-17,2019-06-16,25486
5158132130388,2018-02-20,2018-03-22,44877
4521860671149,2018-03-27,2018-04-26,25986
6378313574995,2019-06-03,2019-07-03,49430
5255827444550,2021-10-27,2021-11-26,23334
4061514245253,2020-12-30,2021-01-29,27901
6976567516091,2020-11-29,2020-12-29,48844
3558626982929,2019-08-11,2019-09-10,40414
5037404894459,2021-05-22,2021-06-21,49784
4668364378034,2019-02-14,2019-03-16,19799
8101932867098,2018-04-21,2018-05-21,21144
3776591102313,2022-04-17,2022-05-17,36274
2789043529751,2022-06-15,2022-07-15,48978
0140044835432,2022-08-04,2022-09-03,37992
6889950659520,2020-01-09,2020-02-08,15970
7493610302160,2019-12-04,2020-01-03,41566
5253836160256,2021-12-03,2022-01-02,36018
8011093281605,2021-02-04,2021-03-06,7948
4051783856151,2020-03-25,2020-04-24,11791
6979226727937,2019-05-31,2019-06-30,27939
6802605733079,2020-02-05,2020-03-06,27516
7426020973798,2019-07-09,2019-08-08,24569
3569487665500,2021-03-01,2021-03-31,9042
5856746452000,2018-04-15,2018-05-15,17651
2179408238778,2020-04-12,2020-05-12,42650
1367814053158,2021-06-30,2021-07-30,33740
3701941097650,2022-03-24,2022-04-23,28142
0159233986282,2022-05-24,2022-06-23,23683
8958469293728,2022-04-28,2022-05-28,8325
1650690465628,2019-12-23,2020-01-22,21694
4127309118772,2022-08-20,2022-09-19,25231
4385172770231,2022-04-20,2022-05-20,13810
3960416748668,2020-07-17,2020-08-16,22450
7334605824796,2019-06-14,2019-07-14,21646
4244022621263,2020-06-28,2020-07-28,47161
5125513054700,2022-06-05,2022-07-05,32158
6304929233827,2021-12-04,2022-01-03,10308
9344221045886,2021-12-01,2021-12-31,9759
8210107291566,2020-08-02,2020-09-01,38587
2579851710171,2020-03-10,2020-04-09,7345
4199013616509,2021-11-17,2021-12-17,14483
5427203428502,2019-11-29,2019-12-29,27897
3635855421044,2018-02-21,2018-03-23,5375
6754520459179,2021-07-04,2021-08-03,30659
5311027566161,2019-10-09,2019-11-08,40905
9313351482168,2018-01-01,2018-01-31,12538
4837211285249,2018-12-15,2019-01-14,23269
7545459705203,2022-06-05,2022-07-05,35008
1841770662574,2020-11-12,2020-12-12,31400
2243114220515,2020-03-07,2020-04-06,6208
0388347487105,2021-08-30,2021-09-29,25344
8923349749817,2020-06-20,2020-07-20,21286
6755689905521,2018-12-09,2019-01-08,18234
3681989574675,2022-04-18,2022-05-18,22960
3857384249160,2020-04-22,2020-05-22,8935
3189647055004,2021-01-30,2021-03-01,16336
6859605040935,2018-09-04,2018-10-04,8176
3975915226845,2020-08-14,2020-09-13,44226
9038302251913,2018-02-24,2018-03-26,47951
7129940786409,2019-03-18,2019-04-17,49626
0196662025700,2022-02-15,2022-03-17,36562
9778822403668,2019-08-14,2019-09-13,31646
6322669301507,2020-02-22,2020-03-23,6780
2670376426025,2021-07-22,2021-08-21,41399
6714493686859,2021-05-30,2021-06-29,12252
0804834519253,2022-07-21,2022-08-20,18081
7962850821668,2021-03-16,2021-04-15,23243
1243248489933,2019-09-29,2019-10-29,30877
0522119145095,2022-10-29,2022-11-28,21319
5878263896020,2020-09-09,2020-10-09,36601
2826393849082,2019-05-10,2019-06-09,42219
9978089579674,2021-07-29,2021-08-28,45439
7496730532226,2020-09-01,2020-10-01,16328
8766524623300,2020-04-18,2020-05-18,32665
9299379377559,2021-12-25,2022-01-24,25548
5171523398273,2020-11-23,2020-12-23,25418
1450809486052,2020-08-17,2020-09-16,41010
1189683106656,2022-03-09,2022-04-08,9073
0925023624753,2019-08-04,2019-09-03,48688
5286140303811,2018-09-19,2018-10-19,36815
4839848768126,2021-11-07,2021-12-07,39027
8242539038587,2020-07-14,2020-08-13,27177
8254065981688,2020-12-13,2021-01-12,47596
6224398332381,2019-03-27,2019-04-26,48595
2620325530389,2022-03-20,2022-04-19,38824
9618775655724,2021-12-05,2022-01-04,43140
4560100415938,2018-12-03,2019-01-02,46696
5879573896052,2018-05-11,2018-06-10,24007
8661124724139,2018-06-12,2018-07-12,22827
2686973893207,2022-04-15,2022-05-15,45911
9260209264004,2022-05-29,2022-06-28,19156
9788812872299,2022-03-27,2022-04-26,8566
0793944508656,2020-10-26,2020-11-25,10245
3196918531129,2021-07-07,2021-08-06,23518
6785796514217,2021-04-24,2021-05-24,27453
1420184046912,2021-02-19,2021-03-21,18677
0080603022630,2022-02-05,2022-03-07,23417
3086335811259,2019-02-24,2019-03-26,43831
7790741199981,2019-02-23,2019-03-25,34284
0418853232903,2020-03-22,2020-04-21,22515
5911938942896,2018-02-27,2018-03-29,31886
5740566404656,2020-10-24,2020-11-23,47884
6947174942269,2020-02-07,2020-03-08,8861
7487624552635,2018-07-13,2018-08-12,35007
0481697548196,2022-06-12,2022-07-12,41017
6036353304087,2018-01-02,2018-02-01,35586
8256893717705,2020-03-05,2020-04-04,40455
4248266875376,2021-11-29,2021-12-29,37060
2272047687089,2018-08-07,2018-09-06,45362
7571964685297,2020-01-29,2020-02-28,39913
2111311252335,2018-08-03,2018-09-02,6542
1881283648795,2019-01-01,2019-01-31,25942
7404731973900,2018-01-14,2018-02-13,32651
4767140223237,2022-04-05,2022-05-05,46268
0413849742060,2022-11-23,2022-12-23,17564
8726977366582,2018-12-15,2019-01-14,14231
6968961698732,2018-03-25,2018-04-24,48871
7097375605971,2021-05-31,2021-06-30,12808
2823501599044,2018-10-26,2018-11-25,49857
3047323574105,2022-09-30,2022-10-30,32393
8049388727507,2022-01-03,2022-02-02,25245
5530189828386,2020-10-02,2020-11-01,34159
4409608608964,2022-10-16,2022-11-15,9604
9992816660770,2022-01-01,2022-01-31,34878
1866735417891,2018-03-07,2018-04-06,33013
3870462588241,2020-02-15,2020-03-16,40047
8263401321255,2021-01-13,2021-02-12,33977
3386443307577,2021-12-31,2022-01-30,31653
3892407847107,2019-01-30,2019-03-01,44985
0623781135572,2021-08-24,2021-09-23,5348
4126629424082,2018-05-10,2018-06-09,6681
0380980611183,2018-12-20,2019-01-19,8507
0214143544516,2020-09-02,2020-10-02,5015
1272379303450,2019-10-13,2019-11-12,9586
6935909728950,2022-07-22,2022-08-21,7944
5026131194390,2020-08-28,2020-09-27,45090
8862148203932,2022-06-06,2022-07-06,24586
6970358485665,2019-10-31,2019-11-30,23161
1079184949695,2019-03-08,2019-04-07,43387
4939746972042,2021-02-23,2021-03-25,41980
2563935216260,2018-06-01,2018-07-01,36948
6118914443074,2021-08-03,2021-09-02,47716
1046481706092,2020-04-07,2020-05-07,6425
4514272474385,2018-05-26,2018-06-25,7487
6974225903719,2018-04-02,2018-05-02,18763
2295822139221,2018-06-03,2018-07-03,29562
0007551043401,2019-09-10,2019-10-10,44231
0485761084481,2019-05-14,2019-06-13,29835
7434000530411,2022-10-19,2022-11-18,42515
8162759588283,2020-01-16,2020-02-15,49815
6930072818910,2022-10-30,2022-11-29,14666
1522912628909,2022-11-18,2022-12-18,28778
4010010549471,2020-05-26,2020-06-25,13003
2447321627772,2020-10-27,2020-11-26,20883
9396876658027,2019-07-17,2019-08-16,33634
8560937894360,2019-08-30,2019-09-29,35180
3352622505843,2022-07-05,2022-08-04,24245
8145172954927,2018-10-03,2018-11-02,17716
4973874255578,2021-03-12,2021-04-11,28450
6419324243552,2018-05-26,2018-06-25,28702
0791488460065,2022-07-06,2022-08-05,14335
5264307026025,2021-07-26,2021-08-25,15895
1135287985876,2019-11-11,2019-12-11,43852
4465386668750,2021-11-03,2021-12-03,5746
6696344587303,2019-01-02,2019-02-01,7402
3758731283236,2021-01-15,2021-02-14,8198
5686321678057,2021-05-19,2021-06-18,20279
8009136114157,2021-07-03,2021-08-02,6036
1134120773847,2018-07-01,2018-07-31,46608
0908120316301,2022-07-19,2022-08-18,22156
7939123469148,2018-01-17,2018-02-16,12263
1662073448869,2020-10-12,2020-11-11,30002
6025185056370,2021-12-21,2022-01-20,47444
3121393493150,2022-09-20,2022-10-20,24170
6610012837651,2021-06-20,2021-07-20,7749
9607371741122,2022-03-03,2022-04-02,48234
9532532042582,2021-05-02,2021-06-01,38974
9425288890487,2019-07-08,2019-08-07,45156
1209258691360,2018-06-14,2018-07-14,26330
7087973531765,2022-03-19,2022-04-18,15745
9442733546041,2021-02-07,2021-03-09,33381
3650053685272,2021-09-17,2021-10-17,15705
1751011469063,2020-11-13,2020-12-13,43243
1092724944226,2018-12-14,2019-01-13,23800
0087789802780,2020-06-15,2020-07-15,39723
2060414713567,2019-04-18,2019-05-18,30111
8695909513137,2022-04-16,2022-05-16,45162
3589496675413,2022-06-16,2022-07-16,42196
5806687109297,2019-11-10,2019-12-10,14468
8525246702188,2019-12-28,2020-01-27,21214
9232967097958,2021-04-15,2021-05-15,24188
7713104129098,2022-07-27,2022-08-26,29941
0466721834858,2018-08-27,2018-09-26,46969
2186601312426,2022-02-16,2022-03-18,13566
3414241817261,2021-07-04,2021-08-03,20743
7676799568613,2022-09-19,2022-10-19,39737
9549947129999,2018-04-11,2018-05-11,26644
4265837234592,2022-02-12,2022-03-14,16115
9290411892276,2019-12-14,2020-01-13,11908
4468895784621,2018-07-16,2018-08-15,18695
3763353851893,2020-01-19,2020-02-18,22396
9943570864201,2020-08-29,2020-09-28,9461
8599676703169,2019-11-28,2019-12-28,40744
4765591822481,2021-10-04,2021-11-03,23325
8318973420780,2019-07-31,2019-08-30,26703
4737714351390,2021-08-16,2021-09-15,17967
7054519158281,2021-11-05,2021-12-05,35944
9420311448307,2021-07-07,2021-08-06,41225
1759269273432,2019-06-11,2019-07-11,7539
9483915033232,2020-11-26,2020-12-26,42584
4561141547947,2019-06-19,2019-07-19,42871
5548791505441,2019-06-26,2019-07-26,33407
0160038582296,2022-03-18,2022-04-17,34635
3962660929718,2021-05-09,2021-06-08,44398
3629357745586,2019-09-06,2019-10-06,24279
4400042198400,2022-09-23,2022-10-23,25886
0123874712906,2019-10-13,2019-11-12,16670
6949716774543,2019-01-26,2019-02-25,24930
3524235399663,2022-06-25,2022-07-25,28130
8774541930684,2020-06-04,2020-07-04,12654
1293445081560,2019-10-04,2019-11-03,9616
6324226602874,2019-07-16,2019-08-15,45119
5842572184420,2019-08-26,2019-09-25,26410
6965310386791,2018-05-31,2018-06-30,30541
5221819128487,2022-11-04,2022-12-04,18929
8318822168979,2022-05-22,2022-06-21,38952
7616063007080,2018-02-13,2018-03-15,33045
7966509486215,2018-05-28,2018-06-27,15785
9537692322017,2019-02-16,2019-03-18,23759
6628292097870,2018-10-05,2018-11-04,40410
7709175142487,2021-06-21,2021-07-21,34256
6263548233529,2018-01-22,2018-02-21,11125
2613456955282,2021-07-14,2021-08-13,45645
7462813433629,2021-08-19,2021-09-18,31582
6833338017617,2022-06-05,2022-07-05,36495
9528401623259,2019-10-25,2019-11-24,46399
8102400988772,2020-04-24,2020-05-24,28148
6778120917525,2021-10-28,2021-11-27,14520
1097136668159,2020-05-15,2020-06-14,35152
4116226386876,2019-05-19,2019-06-18,11760
7250710170958,2019-04-09,2019-05-09,44508
4810857199187,2020-02-25,2020-03-26,13063
9333326228584,2022-07-06,2022-08-05,36948
6462435777652,2021-04-08,2021-05-08,12861
1523593150734,2022-09-19,2022-10-19,12498
8953981495643,2020-12-08,2021-01-07,18048
2735898074410,2021-07-23,2021-08-22,45515
9278805433021,2020-07-26,2020-08-25,25283
2394378750154,2020-08-01,2020-08-31,42545
7486191438458,2019-12-22,2020-01-21,46256
5668762063654,2021-05-18,2021-06-17,17984
5728074078026,2020-10-20,2020-11-19,7480
4492119655527,2020-09-25,2020-10-25,5998
3483599685075,2018-08-04,2018-09-03,25378
3360944186794,2021-03-26,2021-04-25,49192
6088857027870,2022-01-04,2022-02-03,20791
5297349788774,2018-02-06,2018-03-08,21276
7324491428369,2018-02-20,2018-03-22,40834
0653269456905,2022-05-05,2022-06-04,27409
6939657316452,2019-09-25,2019-10-25,44739
5637029526140,2020-09-23,2020-10-23,38076
6043072767338,2020-05-21,2020-06-20,35247
1884239356126,2020-04-01,2020-05-01,20623
6560681706898,2020-06-14,2020-07-14,45271
9717506708200,2020-11-16,2020-12-16,22830
1196152091658,2021-07-12,2021-08-11,21034
3782482596031,2018-10-03,2018-11-02,47458
5941369204119,2020-01-02,2020-02-01,5571
7045983876580,2022-10-14,2022-11-13,38483
7879203261692,2018-04-03,2018-05-03,24730
8636237395125,2020-06-20,2020-07-20,35740
3663482151607,2018-10-18,2018-11-17,9740
1790859511022,2021-02-03,2021-03-05,38171
3589322531890,2019-12-10,2020-01-09,35389
7884392041833,2019-05-18,2019-06-17,37813
8740199384230,2019-11-24,2019-12-24,45971
9714941633937,2021-06-25,2021-07-25,26048
5600376053157,2022-09-01,2022-10-01,35393
6362211787045,2019-05-03,2019-06-02,27226
3903903491821,2020-08-01,2020-08-31,35820
5042020230512,2022-03-13,2022-04-12,21339
8500682967902,2019-01-19,2019-02-18,37512
8375463240907,2022-04-16,2022-05-16,34694
9542736224929,2020-04-16,2020-05-16,46288
1768838482168,2020-04-15,2020-05-15,10130
1669718509619,2019-10-30,2019-11-29,44888
8230897660892,2021-12-04,2022-01-03,11855
9023839603458,2022-08-12,2022-09-11,12042
4090174521438,2021-10-13,2021-11-12,21379
2865077860883,2021-03-19,2021-04-18,39665
1320366138155,2019-09-04,2019-10-04,20486
2182249846118,2021-01-07,2021-02-06,27200
4146690507965,2021-10-14,2021-11-13,18031
9227703645029,2022-09-26,2022-10-26,6402
3112160269863,2021-03-14,2021-04-13,18436
0934948430950,2021-08-11,2021-09-10,42435
3140872058406,2021-08-06,2021-09-05,13838
7382630790029,2018-03-11,2018-04-10,16458
0072392477319,2019-01-22,2019-02-21,46196
0195582569608,2022-08-16,2022-09-15,28992
7927189318012,2022-02-25,2022-03-27,41640
9166010816916,2022-01-15,2022-02-14,6217
3177349925282,2018-11-15,2018-12-15,39252
3342344470659,2022-10-21,2022-11-20,6212
5328749728517,2018-03-14,2018-04-13,28855
6339968600538,2019-02-17,2019-03-19,36837
5807292051551,2019-09-20,2019-10-20,46221
6387899814777,2021-11-14,2021-12-14,27954
2830121545771,2022-07-27,2022-08-26,32330
3182707170730,2019-03-29,2019-04-28,48049
9939627751822,2018-04-28,2018-05-28,30793
1715008256760,2018-01-24,2018-02-23,13757
8957182780577,2020-06-10,2020-07-10,45609
8019278691553,2020-10-03,2020-11-02,49508
0888470558999,2021-07-20,2021-08-19,12545
3982170081683,2021-06-14,2021-07-14,48176
0254878926737,2021-09-19,2021-10-19,8056
2383096610123,2020-03-13,2020-04-12,26524
5897688924170,2021-11-02,2021-12-02,6187
8522247792521,2019-01-14,2019-02-13,23013
0590046219769,2018-09-06,2018-10-06,12001
3783125012246,2021-09-14,2021-10-14,32354
4327028877893,2021-05-01,2021-05-31,23356
5976847160229,2018-04-22,2018-05-22,49647
6542794341135,2020-11-15,2020-12-15,20366
3209942229624,2018-09-05,2018-10-05,36718
4825591496836,2019-07-02,2019-08-01,26388
3415350674899,2020-09-30,2020-10-30,18074
3499194151266,2019-05-15,2019-06-14,46812
3941377558060,2020-11-29,2020-12-29,15373
8678723196144,2021-01-08,2021-02-07,35299
1304983093578,2021-04-24,2021-05-24,46868
7434654802353,2020-07-02,2020-08-01,17701
2196113873469,2019-06-26,2019-07-26,30016
1472507048295,2018-11-26,2018-12-26,24695
