DeliveryID,Scheduled_time,Actual_time,Cost,Handled_ComID,Deliverd_ToID
8143517081895,2020-09-19,2020-09-18,4942,46000873,6664099825773
9322366070277,2013-05-29,2013-05-29,3347,01154665,2117332788587
3170936449086,2013-08-22,2013-08-21,3381,53203236,3183107060768
8846993521892,2013-01-06,2013-01-05,3579,72422441,8467209906304
4057857381505,2011-05-31,2011-05-29,3675,77382467,5337665820052
7347179436647,2019-06-23,2019-06-24,1177,27800027,0362327871221
3337590381507,2020-07-02,2020-06-30,3448,88391717,3534629547235
6788917582836,2014-11-18,2014-11-20,1133,93107297,4636881740450
6971571894364,2012-06-07,2012-06-06,4094,45583315,0162223533014
1394156043042,2015-05-14,2015-05-13,1687,79670999,5226704826646
9096378375667,2022-01-08,2022-01-06,1261,91274090,0090192733398
2969152276672,2021-02-14,2021-02-13,1801,19542324,6560406844959
9432318742814,2016-07-21,2016-07-19,1933,11244974,9745782413761
9176183312849,2011-12-18,2011-12-16,3939,49196597,3827483811605
6857801463121,2011-03-10,2011-03-10,4004,11758228,9726383611992
3065305609874,2020-07-02,2020-07-01,4433,14638992,2223236519933
1845174221771,2017-07-04,2017-07-04,3560,61016347,2403087537434
8913268779248,2015-03-29,2015-03-30,3219,75375898,9810852786387
0864073471484,2013-07-28,2013-07-30,3004,72953259,7081952898382
5106232819450,2017-07-26,2017-07-25,2799,15663948,1545687331829
4478175646549,2019-05-26,2019-05-25,1102,44256692,1367378344389
7216503213929,2011-03-02,2011-03-03,4649,26266794,8364493783430
7436130154673,2020-05-12,2020-05-13,4823,82487591,0522495904484
0152922789874,2011-04-25,2011-04-23,4644,50385324,2954827261428
0775507717552,2020-03-26,2020-03-24,2007,58520130,1867022018555
7919224712329,2014-08-10,2014-08-12,2738,76898860,3969913047021
6873225231856,2019-06-10,2019-06-11,1913,74426201,3180450148877
6256979200772,2022-01-25,2022-01-27,1861,97803867,2277080589635
8339414448132,2017-11-27,2017-11-27,3629,95143224,5533293710776
6359958974531,2015-03-13,2015-03-15,1399,29197545,7726860598039
1262698538121,2022-10-20,2022-10-18,1048,12868780,4499504537987
2562382131546,2021-12-13,2021-12-11,1510,54166547,0123873640668
9846294079022,2011-02-02,2011-02-01,2971,99313722,3841448790804
2775662136128,2022-10-16,2022-10-14,2199,30177062,7848626273445
1278282275471,2018-01-09,2018-01-08,3568,82594244,8264150067593
0120951338578,2012-07-09,2012-07-10,3615,32544800,3171186793868
6717432292593,2016-10-03,2016-10-02,3474,35833581,9971679860183
6743331531389,2012-04-17,2012-04-16,4939,95978925,2660216584602
4771370145030,2021-04-05,2021-04-04,4693,71574363,5356422370975
9301310017377,2012-07-22,2012-07-22,3128,09588271,1975478585283
9911636980462,2016-12-22,2016-12-23,4357,95271019,9847210192931
8836853337978,2018-09-16,2018-09-15,1346,44246075,3894863285516
0512388767074,2017-01-02,2017-01-01,3523,60547842,0008975370531
9481370682132,2011-08-24,2011-08-26,4399,59534518,9101911285584
0038966762403,2016-12-01,2016-12-01,2396,69313554,3468861215198
8257221820357,2019-04-15,2019-04-16,2345,36895823,4337080113143
4130673885249,2021-08-15,2021-08-14,3781,53214614,0827004374698
2844154621623,2021-06-11,2021-06-10,2689,38690013,5056975691045
3087792008534,2022-11-17,2022-11-15,4148,88102139,3043714143462
7239329195385,2014-03-29,2014-03-31,2277,43794775,7212538456867
0816642552315,2014-01-24,2014-01-22,2800,55799805,2637573879214
4978274915251,2015-12-11,2015-12-11,3452,62764353,4361535866605
1382879304021,2012-09-09,2012-09-07,4381,47156777,6657804209869
9546060970118,2020-01-27,2020-01-28,4674,56652727,6955637126644
2652199427861,2013-03-08,2013-03-07,3263,43664337,6051914540193
4160548148018,2022-03-14,2022-03-14,4172,36391219,4553318196232
3243149235095,2012-02-17,2012-02-19,3555,55462761,1610205370649
6805481252856,2015-07-08,2015-07-09,2577,22301345,4766549779635
5221677598422,2012-02-19,2012-02-18,4042,79451048,4140256125570
4659316304874,2013-06-02,2013-05-31,1074,14286773,3627883873032
6335008847000,2013-10-19,2013-10-20,1052,47057173,7783962210313
0035347100663,2019-10-09,2019-10-10,2912,49986242,6528653346435
0521004262367,2016-04-19,2016-04-17,4129,66784623,5380020234285
7187239990524,2011-03-07,2011-03-07,1980,88403533,9935137076714
0938391428113,2013-10-06,2013-10-05,3221,23446274,7857797661616
3882583380482,2019-09-16,2019-09-14,3148,26666105,0747191672950
4060330766140,2011-05-19,2011-05-17,1469,64044859,2353341891393
0838058095842,2011-04-16,2011-04-18,4690,57455792,1161279885503
1033397723510,2017-12-13,2017-12-13,1698,44395360,7316186471736
5926427695283,2014-10-31,2014-11-01,3701,64112718,6544382323325
3419223837565,2017-05-09,2017-05-07,2114,30502208,8332802699864
3384287433377,2017-11-09,2017-11-07,3621,19688718,4256300550257
1614722115387,2015-03-18,2015-03-20,2061,37501570,7389962580427
3237232444167,2017-05-05,2017-05-03,3235,47140240,7678984387481
0901065193525,2022-03-29,2022-03-30,2107,32630947,6596934403306
9165976955882,2016-12-06,2016-12-04,4145,30937802,0805530243534
5699515355580,2012-12-31,2012-12-29,2016,49805123,3045181010421
8149927064077,2016-04-04,2016-04-02,4947,80285267,2578605799752
8996830236615,2015-12-05,2015-12-07,2773,48073066,2858532635805
3740286129916,2015-10-04,2015-10-03,2227,63115727,4599605340179
8009888787463,2022-01-29,2022-01-27,3926,62610070,3039785152717
1600238509413,2015-09-13,2015-09-12,1510,24840514,2604874517329
0370825023875,2022-01-30,2022-01-29,1484,90549724,2504431191712
5248184223647,2014-02-27,2014-02-27,3566,00294270,7967892941886
0055671715852,2018-08-10,2018-08-10,1034,00881982,5373641326446
1869856739446,2015-01-06,2015-01-05,4817,23959477,0907579111680
1076873935731,2013-09-01,2013-08-31,1671,62274425,8694944144313
0219841053810,2011-05-10,2011-05-11,2576,10396841,7352458312864
0906722780483,2022-01-15,2022-01-15,2876,18952803,8594697420521
4399197511243,2011-11-08,2011-11-09,4417,25793970,4159705573770
8517136134865,2013-07-05,2013-07-06,1884,62732604,1824933483759
9088146795180,2019-09-21,2019-09-23,1478,46092274,7067496230789
6832995436885,2014-10-04,2014-10-03,2079,84578228,8160464313664
7352049843920,2019-07-20,2019-07-22,3400,43119400,7683298464926
4876776408021,2016-10-09,2016-10-09,1932,51697570,7131563527581
2873093076959,2018-09-22,2018-09-21,1171,04378174,9490258587681
6634203840206,2022-05-24,2022-05-26,2620,72968529,7862212207164
7009150444323,2018-08-08,2018-08-08,4409,82641955,2379055171002
8332458636336,2018-05-21,2018-05-19,1536,67519095,7242629518693
7477932026782,2013-09-20,2013-09-22,3484,59609735,2610700515445
0296200387601,2012-08-24,2012-08-25,3527,47228078,6767081349155
8975087306388,2011-02-16,2011-02-17,2729,12799121,9073043122122
4985361970017,2013-09-13,2013-09-11,1539,31557122,5356248248984
7828165965957,2020-08-17,2020-08-19,2082,45775987,1003262918013
1381043569792,2020-04-28,2020-04-27,1106,33431345,0104318228047
8022236921661,2012-08-31,2012-08-29,2802,05975228,2361322986037
1741423236193,2022-01-28,2022-01-28,2550,65845387,7205285186972
8510608679901,2016-12-02,2016-12-04,3333,82669249,5840251510959
0953672313278,2015-01-03,2015-01-03,3264,29839650,0440208985455
7686559783330,2021-09-20,2021-09-21,4106,92865198,0127161052652
6921488339694,2011-06-26,2011-06-26,2667,29174652,3838511652077
7016901172251,2014-11-08,2014-11-06,1331,44629007,2000975086465
8249121355251,2013-06-23,2013-06-21,1074,97870395,0579624330843
1085326733695,2016-01-21,2016-01-21,3180,56338157,2909916866985
6002035948924,2014-10-06,2014-10-08,3479,30054806,3870852213258
1226386486279,2020-10-15,2020-10-14,4074,26255804,8578117880836
0514776637532,2013-06-14,2013-06-16,2449,55860925,6721225278114
5728156894957,2020-02-27,2020-02-27,3677,78462700,2520573001986
8368041902021,2021-02-27,2021-03-01,2909,76439766,0660976258524
4703975859807,2019-01-20,2019-01-21,3758,90151262,3842885393153
0667651977428,2021-04-11,2021-04-09,3891,34996669,5193312053996
4911021574837,2019-07-26,2019-07-24,4888,76361999,2854177570167
4601850703873,2016-06-22,2016-06-22,1247,37308278,7511731647578
1831524544270,2018-10-31,2018-11-01,2470,97498209,2289720932381
1002067698595,2017-01-26,2017-01-25,1463,16391468,3899745745539
5731528013191,2017-06-18,2017-06-20,4480,69611780,8737759209362
2954529964641,2019-05-26,2019-05-27,2984,16378261,6172762716773
8888996596033,2015-08-29,2015-08-29,2925,93946902,1531350023993
4940905363236,2021-06-04,2021-06-04,4525,88481968,1726613525509
5851724953296,2020-01-15,2020-01-14,1041,94056532,9065098621507
1717395880252,2011-05-26,2011-05-26,4309,05591992,8348487424172
9001000111919,2011-01-08,2011-01-09,1578,57935478,8732551340961
5336530166196,2012-03-25,2012-03-25,4721,37475451,5025054223064
7243345512316,2016-08-18,2016-08-19,1703,73263036,5684651119363
4742456613514,2018-10-28,2018-10-30,1844,85334236,2594474416798
7780716818993,2011-03-17,2011-03-17,4219,68845865,9210259333779
5378991625607,2022-10-03,2022-10-01,3853,85499713,1510759157324
7028857752609,2013-02-19,2013-02-18,4205,18514223,2745342943490
9276795412729,2013-11-07,2013-11-07,3989,35062547,5044338232356
2998743847229,2022-02-10,2022-02-10,1922,17066709,2950277373360
2952920521685,2016-10-10,2016-10-12,4349,75302153,3479798712636
8345357400854,2021-03-30,2021-03-29,3062,28917762,9553698709706
7337278677133,2014-10-29,2014-10-27,2351,71652429,4792119074626
6338913308680,2021-10-22,2021-10-24,1196,81928026,4235061376542
9682685457976,2013-08-04,2013-08-05,3378,40347387,1322552687973
4210904110828,2012-03-25,2012-03-27,3131,97488590,9334582587934
2054691426418,2015-04-26,2015-04-28,3321,41190647,0609853573848
7422082943137,2014-01-17,2014-01-15,4372,35031932,0248678388642
7314041999432,2014-07-28,2014-07-27,2255,85415249,2825363787638
0744017626937,2021-02-23,2021-02-22,1109,90291555,0752203961335
9024994844694,2015-07-20,2015-07-22,2206,33477749,8328599896098
3295209514930,2022-08-26,2022-08-26,3912,47401020,1116154487884
4780776488900,2014-04-15,2014-04-13,2283,57474359,4287869444121
8719897827691,2015-03-26,2015-03-28,2791,95173962,7732327845295
2494120847627,2020-09-24,2020-09-25,4547,30315365,5231968777184
8848111225088,2022-04-24,2022-04-24,2254,64949949,1409534621191
2903606961066,2013-12-26,2013-12-27,3040,40833057,5087760227446
8059010808696,2015-08-13,2015-08-13,2915,30625778,9104695097374
3498307285997,2017-07-26,2017-07-24,1613,57504070,6956302485264
5966258318982,2012-09-07,2012-09-07,3112,99239763,3292004154255
4357837572177,2021-09-24,2021-09-25,4474,67536122,5764555327160
0006750853804,2016-06-28,2016-06-27,1815,22866103,5697347687572
0505962472389,2016-12-17,2016-12-15,4849,49987065,9596468494105
4122839947670,2012-02-10,2012-02-10,2973,14075889,5099199012845
9745408067743,2014-10-09,2014-10-08,4871,72659274,5150618282871
4106321297610,2011-08-14,2011-08-16,3631,32790832,4755743393136
2275748831553,2020-12-05,2020-12-07,2046,88719528,4384878920896
0606166007770,2011-04-20,2011-04-22,4319,68810313,7346621985849
9101355509710,2022-04-22,2022-04-21,2895,32515701,3211744166809
8959415334786,2019-04-30,2019-04-29,3097,35684138,9057707013186
9841324573389,2015-03-30,2015-04-01,2766,28448297,2215309130053
7517471835374,2012-09-12,2012-09-14,1917,35806691,8893680332750
3203088642910,2014-04-25,2014-04-24,4323,23090859,9818497834418
4337150113585,2015-04-16,2015-04-18,3799,46371546,4668206575058
4722213910278,2017-08-10,2017-08-08,4650,06785437,1144502363306
5729178873661,2011-10-05,2011-10-06,2930,47571518,2164622797224
7360828712145,2013-08-13,2013-08-11,2860,61495029,5713069835319
0610185022461,2013-05-20,2013-05-18,3418,87463347,2130219670713
3079497589579,2020-03-22,2020-03-21,3106,01007343,2128596708198
4976870825424,2018-01-21,2018-01-19,4443,81600045,0203492880352
8973989018996,2019-10-04,2019-10-05,4383,50597703,4059624515922
8556685497809,2020-01-31,2020-01-31,4728,82256395,0403108419062
2505466641593,2020-03-21,2020-03-22,1889,62850964,1283107878140
0951147401673,2017-05-17,2017-05-19,4592,91877895,1330652307967
2457125522289,2022-02-26,2022-02-25,2952,64416984,8138068266631
2462246919573,2020-06-22,2020-06-22,2467,57284248,6509356215402
7762754920814,2017-11-13,2017-11-15,1166,56359435,9473268650552
5667495548100,2014-01-28,2014-01-29,2115,04156727,3336239944318
6883274729198,2015-06-27,2015-06-26,3544,80046455,8357810229902
4000236967357,2021-01-24,2021-01-26,3473,37277000,8570026096537
5470644156183,2020-06-21,2020-06-20,2991,99975654,9985031269965
1198709474648,2012-04-02,2012-04-03,2037,15450616,6049646883800
2286474505267,2022-12-04,2022-12-03,4249,19988276,2004874373855
2692369599974,2014-01-02,2013-12-31,3445,18393934,6254333143512
7328304531468,2015-02-10,2015-02-12,3180,72545676,6199682700002
3823667751309,2015-09-20,2015-09-20,2156,78705456,3514420542240
8073814208650,2017-08-09,2017-08-08,1598,94054712,0688135550500
3730327209981,2014-01-20,2014-01-22,3357,55211222,8214437573620
0700471639296,2019-11-01,2019-11-02,2544,59144885,1066047795773
3159363647906,2015-12-09,2015-12-11,2219,19722375,6184550111134
5771596023524,2015-02-11,2015-02-09,1362,15991591,1909646922921
6349903545251,2020-11-30,2020-11-30,2606,13220228,4478365357811
8279503056261,2013-11-26,2013-11-26,2907,38175558,8105927080776
8074358597910,2016-04-01,2016-04-03,2081,43791774,5207081417528
7063010051113,2020-03-21,2020-03-21,4748,94359053,8393005481892
5529104204459,2018-03-19,2018-03-21,2196,33589121,6719438338978
2366671847626,2018-06-04,2018-06-05,4969,29245031,8979416194981
0592969797720,2011-03-23,2011-03-25,1391,23455047,3699542678807
8198994401186,2022-09-06,2022-09-06,1644,56944853,5850989086657
5548680937124,2011-08-10,2011-08-11,1018,47452411,6438070016135
8847419849781,2021-06-21,2021-06-19,1824,93283953,5979560606944
8605067736286,2012-10-24,2012-10-26,2362,50393176,3593199422472
4318631954125,2012-07-09,2012-07-08,3234,79207256,8634431966813
4954651106412,2019-10-20,2019-10-22,2832,82211301,9043037527653
9966582626612,2015-08-09,2015-08-08,4695,17305822,9064263363693
0168401227690,2017-09-24,2017-09-23,4055,31946278,4444492994410
5257699065406,2022-04-02,2022-04-02,1061,06242909,9933247015272
9331983794503,2020-06-04,2020-06-05,2402,30635487,3516748229254
8148491577150,2015-07-20,2015-07-20,3417,26403786,8264691153632
4555732480140,2012-07-27,2012-07-29,4014,96316955,9190491295830
3740739750964,2020-12-03,2020-12-02,4786,79577229,2983311923573
3688961292084,2022-02-08,2022-02-06,5000,98902897,1002672511296
5886406029594,2022-05-28,2022-05-29,3666,91819604,4318667785083
6222186567724,2021-11-24,2021-11-24,4731,03488607,5345055264522
2268086226716,2013-05-28,2013-05-27,3686,44950118,7842817389199
3153482335096,2011-01-01,2010-12-30,1813,83727863,2866827400328
4771295072275,2019-09-07,2019-09-06,1228,76955303,1533737130010
2586591221355,2013-09-18,2013-09-18,2499,12018420,8351234110686
3559178783057,2021-12-29,2021-12-28,3375,27689295,5973512864499
0941613344580,2021-07-15,2021-07-13,3073,73597353,6525775261523
7366971660128,2022-06-24,2022-06-22,3985,01931815,7975679757964
7841143414346,2021-09-30,2021-10-02,1068,68035822,0105390591128
4704657269983,2012-03-13,2012-03-15,1551,40129730,6927675971012
6841677994452,2011-11-24,2011-11-26,2968,12291694,7453785453968
9467861578375,2014-12-05,2014-12-06,3284,19327051,2705359778249
9190755104809,2016-03-30,2016-03-28,1097,33996516,4952902680896
0218018115825,2018-03-18,2018-03-18,1694,98787395,2357516543483
8244871052610,2018-01-01,2017-12-31,3558,37864989,9362710790376
4524744412623,2012-06-16,2012-06-14,3296,58229552,9012536778187
3748535384307,2017-05-04,2017-05-06,4605,19607764,4025475244175
4515493295599,2022-01-04,2022-01-05,2601,72893630,7321687378880
4326978840957,2022-02-26,2022-02-27,3915,96260081,0350359826852
7350264952342,2014-11-24,2014-11-25,3072,95130446,0958158430975
4168229069331,2016-05-19,2016-05-18,4833,00901840,8531128528425
2669257919664,2022-05-07,2022-05-06,2652,24931724,8402177823185
1252449032886,2017-04-13,2017-04-12,4616,32937718,9632850037465
4018063951715,2021-01-02,2021-01-01,2939,06498115,2093912554103
2643546677848,2011-12-05,2011-12-05,1249,84259325,5840679414587
1913278619968,2019-02-23,2019-02-21,4476,81446346,6678190387429
5601802953713,2014-05-20,2014-05-22,3516,24154475,8150918021474
4014684388084,2012-05-12,2012-05-14,2600,65897492,8498029111203
7190869168652,2021-02-11,2021-02-13,3315,95807119,8946739164922
3478093108076,2011-10-18,2011-10-20,3180,38124556,5686165077184
5322607792344,2018-01-01,2017-12-31,2578,06967369,6012934060764
7278702355732,2018-10-15,2018-10-14,2909,47375680,9264572498356
6880365054467,2014-11-07,2014-11-05,3217,73572107,3878119574173
5345574697740,2020-07-17,2020-07-18,1678,12949274,7886402747858
5413734491405,2017-12-05,2017-12-07,3203,85915305,0624548413162
9351402199269,2019-01-26,2019-01-24,1109,05449330,1665420938884
6260006517054,2012-04-05,2012-04-06,1404,54779747,1878565453178
2950472321807,2015-09-18,2015-09-17,3602,00569637,6075977372836
0342980525563,2017-09-16,2017-09-15,1574,19776859,5158138954872
2781739113503,2021-07-24,2021-07-23,3941,41695944,7455959525877
3093608049936,2013-01-06,2013-01-06,3310,39374998,9998701153334
0391926939421,2019-06-06,2019-06-06,4385,09400689,3664677016831
1797728491591,2016-06-15,2016-06-14,4506,44056667,1229120159750
4093872348178,2015-10-23,2015-10-22,2804,66202745,8831730025399
3889707446116,2020-07-24,2020-07-25,4115,45477799,3089428192495
5768749149279,2021-11-27,2021-11-29,3284,53613967,2313728825069
2438393643241,2012-10-11,2012-10-12,4919,71977621,5773798487548
4850780866565,2017-11-24,2017-11-22,2422,66873037,5398458052173
5481726544590,2020-11-09,2020-11-09,2818,75047818,7376707548675
6945437216584,2017-01-21,2017-01-19,1198,27034934,4793255325214
2566403109026,2018-11-02,2018-11-04,1767,93957311,3376688944712
2669139169194,2014-08-25,2014-08-24,4198,95493084,6162506333977
2781072195020,2012-06-27,2012-06-26,1961,19463209,9147121188116
0534253728157,2011-02-23,2011-02-25,3309,20046781,6447515817183
9714546749804,2016-11-10,2016-11-08,2248,06238124,2049778359840
8575536895977,2017-03-24,2017-03-26,1578,31161749,3396816972950
3072078082391,2011-10-18,2011-10-17,1006,34247655,4051016197952
5531242909325,2022-05-27,2022-05-27,3457,86789127,5042499685837
1624152489446,2013-05-05,2013-05-06,3010,45506307,6599262525856
1079721002890,2017-07-12,2017-07-14,2841,42848332,8257829086988
8147383569853,2020-03-11,2020-03-11,4861,80370208,3564632378601
4418145951891,2011-06-24,2011-06-22,1928,92851528,5008276293374
3483385789581,2022-05-12,2022-05-11,3632,50901890,9072160000023
3781446539701,2014-12-14,2014-12-15,4176,42434924,0204059248264
4298574079775,2021-09-08,2021-09-07,4543,58233818,3156875492246
3752208155101,2018-04-24,2018-04-26,2612,18192216,0022890878347
8763555044036,2016-06-10,2016-06-09,4377,41962466,2768175377621
3317491301439,2021-04-26,2021-04-24,2281,80184034,2046441541908
9943459158001,2016-08-17,2016-08-15,2978,98705788,8716726814525
4747215690461,2022-06-03,2022-06-01,4036,14952616,3130446696783
9115577528947,2016-09-26,2016-09-26,1333,56795141,8209589376045
5965931355160,2021-09-08,2021-09-07,4934,50999064,5827947499668
1970874229304,2020-05-16,2020-05-14,2513,73952688,5667664785077
8812904929989,2021-09-15,2021-09-15,3425,16751453,1930657220980
2256811002940,2020-04-17,2020-04-19,2286,32683912,4002136849573
6144368592839,2020-04-13,2020-04-12,1116,60148872,0245741548712
3059930178881,2022-08-08,2022-08-07,1780,15855022,8043088692127
4679941716163,2013-06-19,2013-06-18,3057,27791615,2666097009289
0482532568164,2021-04-12,2021-04-11,2771,07828041,7908986886461
6449102317069,2021-11-20,2021-11-21,1989,46658357,7523010794132
0025913278865,2015-05-04,2015-05-05,3376,91719874,2275873632407
5876841875481,2013-05-30,2013-05-28,1387,79297875,9382457479150
2822603671337,2019-07-18,2019-07-19,2589,78688445,3276686295666
6803981592519,2019-11-01,2019-11-01,4544,02364506,4039104281554
2973323832642,2016-06-20,2016-06-19,4603,92822474,3051161598223
8045459022564,2020-08-23,2020-08-24,3248,06981495,0869508650618
0704267657761,2017-12-01,2017-12-03,4054,19267555,2002903757003
7198705670505,2013-11-29,2013-11-28,3799,02727325,7063301475710
3508265435508,2015-09-12,2015-09-10,1582,65221181,4428432281600
6624664803896,2020-04-08,2020-04-07,3984,33063645,5335878691292
3118469255453,2020-02-01,2020-01-31,2038,86916660,9185058733818
5827514452461,2020-02-26,2020-02-27,3516,57800202,9725700991519
2991937913328,2018-02-05,2018-02-06,1979,54978829,9162057159511
1392220139301,2018-04-30,2018-04-28,2640,37724986,3411457652631
5868070251655,2017-03-24,2017-03-25,3053,90853371,0150158323411
2725591386866,2013-04-29,2013-04-30,3925,96816042,2999968513708
7414139558623,2020-01-04,2020-01-06,4368,26099163,2370746886007
8129170311159,2021-01-04,2021-01-03,4161,25225891,6877832699610
0265106438410,2018-10-05,2018-10-05,1960,17118859,4660097232522
0983033308735,2017-04-17,2017-04-16,2849,98789023,1122592354329
5242225134954,2017-10-06,2017-10-04,4462,41944059,2068081902864
1431233936535,2013-01-18,2013-01-16,4298,33795188,3576771476230
6437690970582,2017-06-17,2017-06-17,3354,04446033,3907397399144
5641575894714,2017-02-26,2017-02-25,1718,09672437,1274891200668
1570844322341,2012-11-07,2012-11-08,2506,24274050,7627134574400
4431708751301,2011-04-26,2011-04-26,4495,40569574,1486349973240
9172379720634,2015-09-05,2015-09-04,4139,09539464,1749482261316
8393897581304,2019-04-13,2019-04-11,3818,46744470,9863732646431
6393709619753,2013-10-04,2013-10-03,3462,40090054,3099762310974
7392290844659,2017-05-22,2017-05-21,3341,66712060,6687614845995
2692400152304,2022-06-11,2022-06-12,3614,50260294,9350662641310
3434336324740,2011-05-10,2011-05-12,3830,76340406,2527419530563
2501315672107,2022-07-09,2022-07-09,3312,25759440,7423280776725
4798487803349,2019-07-29,2019-07-30,4031,72661574,4382053250646
6367132090182,2020-05-18,2020-05-17,4599,50137473,3534652225384
3404808999301,2017-10-30,2017-10-28,2937,94946376,7890152927712
1879721370964,2011-04-18,2011-04-17,2522,67324583,7444701100073
1075546528065,2017-10-16,2017-10-18,4366,50305599,4501009631357
7317288957418,2012-01-01,2011-12-31,1107,30429161,9150459296828
9117910025366,2015-04-21,2015-04-19,2623,81450992,5607440472036
7524706860384,2012-12-29,2012-12-31,2064,72694961,5860086017591
1606390437625,2022-05-22,2022-05-21,1175,97489405,7467187596468
8083088060472,2016-10-27,2016-10-28,3707,60691019,9072512673530
5963228404805,2020-01-24,2020-01-25,2865,55363839,0834875133378
9010692357567,2013-12-19,2013-12-20,1009,27831625,4458480285176
3329552160084,2017-05-11,2017-05-13,2845,56172379,5656873354501
9669931165595,2013-02-18,2013-02-18,3662,88106427,8312059513632
0228515692651,2016-08-15,2016-08-17,2169,39940858,4963857999490
5972769263772,2019-11-18,2019-11-20,3301,15266064,1582533786433
6384939715780,2015-11-08,2015-11-07,4492,25297324,5803911037784
6933642512409,2011-01-04,2011-01-06,2997,62092401,4453420432122
2009602207174,2018-03-21,2018-03-19,2735,57440361,9566355671704
7263146716850,2020-03-05,2020-03-06,3878,67254910,8145232830420
7726321077271,2011-01-15,2011-01-15,4162,09621657,2901420425184
6795835342152,2019-06-22,2019-06-24,2593,60470829,5431178988503
1891704114037,2017-05-09,2017-05-10,1005,54859753,5747077728905
8203548981592,2022-05-13,2022-05-14,1506,84452290,0266784114269
3032500931086,2015-01-07,2015-01-09,1108,19549477,5072719319563
0670387616103,2022-03-07,2022-03-08,1691,16326385,5692319212615
9997966194410,2019-06-13,2019-06-15,4113,91874542,7003171679986
5689256718942,2012-05-01,2012-05-02,2660,55638630,1307881202875
4944223412492,2014-03-14,2014-03-15,2336,10501931,1647140290312
1054333916506,2015-03-14,2015-03-16,2876,39479174,7856494563858
4772712592246,2012-05-29,2012-05-28,1903,98806409,9106764629240
3642144365620,2017-08-22,2017-08-23,3239,29219650,8536148174928
5961202693887,2012-09-07,2012-09-07,3601,01813326,7899617414507
4349954401300,2015-10-09,2015-10-11,4645,75199845,3946550482484
8974971892228,2019-04-07,2019-04-06,4835,53540683,3133885609628
7329455634800,2017-10-03,2017-10-04,4512,89565230,5241381299804
8090250529743,2016-02-07,2016-02-06,4874,37997267,9330149705285
8577930388963,2011-01-19,2011-01-20,4508,33847412,6619595860605
6262187899653,2019-11-11,2019-11-09,3430,70953091,5431147040676
0259967817996,2015-08-05,2015-08-03,1716,98401031,9158754747199
7227274815410,2021-08-18,2021-08-16,4938,06109691,2056927984853
7932428121957,2012-03-17,2012-03-19,3405,17533201,8124225056955
6028266625700,2015-01-05,2015-01-05,2620,54462076,4680593881260
5187865396785,2021-12-29,2021-12-28,3308,56655094,6137084981148
1629360019515,2019-07-31,2019-08-02,4149,81000289,9514124018939
0408947455189,2013-07-14,2013-07-14,3848,09860131,6084850540019
9111280634227,2016-12-25,2016-12-27,2290,51234614,0798401809765
2280814694017,2011-11-29,2011-11-27,1687,22864680,5084085841838
3214698199749,2020-06-07,2020-06-09,1381,36477999,5383956614220
2968743782981,2013-01-11,2013-01-09,3733,06122195,4741708757235
7844513560414,2013-01-15,2013-01-13,1175,90247958,3101109149717
6176452063031,2017-10-26,2017-10-28,3484,15805935,4723086605025
9191954811864,2021-04-07,2021-04-06,3935,92833074,4624039463856
1643444237107,2019-04-22,2019-04-22,2166,12670239,6678758236244
1068596487598,2018-09-13,2018-09-13,3871,97402244,4618122650674
5087484194796,2014-12-20,2014-12-21,1733,66655435,7830524361089
5507396024887,2021-07-11,2021-07-11,4589,26602981,7187046668425
7639786023458,2012-02-28,2012-02-27,4597,39898760,3468147672332
1009895753069,2021-07-06,2021-07-07,2077,59874249,4848071794826
5313232203886,2015-10-05,2015-10-05,2375,37958244,5868887988027
9903766406295,2018-08-04,2018-08-05,3207,40929743,3167067630155
8985521570343,2022-09-26,2022-09-26,3464,53997227,2771082122574
8602438085936,2019-07-02,2019-07-04,3760,90498992,1209061153185
8597332960734,2014-03-30,2014-04-01,4050,47584365,9832055700670
4296414403155,2022-03-18,2022-03-17,1582,75724306,2424639024943
9749705793374,2014-12-23,2014-12-22,3081,78680678,2085706822550
4021184501493,2021-10-03,2021-10-04,4546,24239158,6824814886278
7803736522272,2011-10-12,2011-10-12,1298,82782979,1475048945788
4481600522226,2021-09-01,2021-08-31,2137,04195399,6968930020724
9551689511598,2011-05-20,2011-05-21,2114,92435124,2447856656773
0662086442688,2020-03-02,2020-03-03,2269,37538491,6868998907541
8297152301587,2019-05-28,2019-05-27,4372,84521347,4023707320970
6928951062271,2022-12-05,2022-12-04,1304,51469528,8219661292934
9457301977578,2013-05-05,2013-05-04,2510,87504019,7558739696139
8041171980588,2011-06-17,2011-06-15,2511,65979228,0038709579008
3504431831075,2012-01-02,2012-01-02,2439,52007491,4523177224322
0190399977295,2016-06-12,2016-06-12,1390,35100126,5602322953733
3986226652414,2021-10-01,2021-09-30,2307,75163969,3840755559142
7745865520593,2022-01-15,2022-01-17,3155,04623427,6109855159360
7166238333259,2018-02-02,2018-02-04,1396,93014724,1450367788780
8165368679991,2018-02-11,2018-02-13,3038,05633586,2146401187198
1701227803243,2016-03-07,2016-03-06,3167,02572222,3380320521759
8898550192489,2014-02-19,2014-02-19,3198,27102961,1296167712477
1703423358206,2014-02-25,2014-02-24,2366,71421322,9823048127130
3084481133720,2020-09-10,2020-09-09,4330,40500089,7042377058805
0455876946783,2020-01-25,2020-01-25,3012,74518715,2230254951843
