SiteID,Street Num,Street Name,State,ZipCode,Unit,Site Name,Property_type
0566833474529,882,Bryce Crescent,VT,24446,B,"Oliver, Hughes and Willis",commerical
7440470436283,18060,Brady Well,CO,49199,B,Richardson and Sons,residential
9296224665359,5227,Kristy Radial,NE,82101,A,"Kelley, Rubio and Wilson",commerical
9696889917372,145,Darlene Shores,MI,12939,C,Colon Inc,residential
0570727109602,5271,Butler Turnpike,LA,16268,B,Gomez and Sons,residential
4153340182304,654,Phillip Haven,DE,36463,A,Vincent Group,residential
4932872022513,93701,Jones Ford,ND,61937,A,"Pierce, Lawson and Brock",residential
5284314313819,3338,Patrick Lakes,AK,40401,B,"Taylor, Campbell and Massey",residential
2065672974736,674,Alvarado Turnpike,MO,04463,A,Moore-Eaton,commerical
4462219869216,9743,Brown Common,AL,13338,C,Watson Ltd,residential
0226780995675,30396,Meyer Plaza,IA,41669,C,Orozco-Marshall,commerical
7510284752098,5608,Andrew Coves,UT,56121,B,Barton PLC,residential
9321998514142,8305,Laurie Manor,MD,96577,C,"Benitez, Chambers and Gonzalez",commerical
1653813155116,77878,Katherine Forges,MO,06383,C,Morales-Ryan,commerical
6523188858781,695,Patrick Ridge,FL,29589,B,Webster and Sons,residential
8423944836856,3140,Mills Neck,OR,98131,A,Vaughn and Sons,commerical
1915454127618,831,Jackson Station,AL,65392,B,"Pruitt, Mcdonald and Eaton",residential
7893118979244,7997,Thompson Drive,AZ,46515,B,Smith-Santiago,residential
5628763432026,853,Amy Gardens,TX,42584,A,Lowery-Ball,residential
5783609126603,91787,Adam Isle,CA,19753,C,"Barry, Wood and Hill",commerical
4035977983755,36654,Valerie Creek,ID,87713,C,Myers-Mitchell,residential
0164763286603,591,Foster Squares,DC,20782,C,Roberts-Cook,residential
4041433791802,42155,Gregory Alley,PA,07508,C,Koch PLC,residential
9379878944411,04012,Jackson Turnpike,CO,72477,A,Moore-Rivas,commerical
9553791442692,86222,Webster Common,DC,24634,A,Moore-Tapia,residential
7960865312645,9657,Morgan Camp,NY,69056,B,Waller-Patel,commerical
0999492629687,1065,Simpson Haven,MD,27646,B,Wallace-Grant,residential
6717219089118,80215,Ellis Drives,WY,85436,B,Black-Nelson,commerical
0226280197586,78453,Flores Orchard,IN,66344,B,"Monroe, Moore and Walker",residential
8296532372599,5616,Stewart Expressway,MO,87299,A,"Thompson, Taylor and Valenzuela",commerical
5847687994094,21180,Dyer Square,NJ,03827,C,"Robles, Marquez and Levine",commerical
5057370419357,61445,Howell Springs,KS,02894,A,"Sanders, Sloan and Becker",residential
9698383718776,3324,Barbara Flats,WY,41394,C,"Elliott, Reynolds and Greene",residential
1362331562237,80235,Clayton Groves,DE,28133,C,"Oneill, Casey and Knight",commerical
9828578416143,815,Ortiz Place,SD,03819,B,"Robinson, Le and Martinez",residential
0581999407846,96467,Troy Lake,IL,88225,C,"Rice, Kelley and Williams",residential
5683004125655,90628,Hall Ports,GA,57866,A,"Mcdaniel, Young and Roberts",commerical
7420247290867,7973,Taylor Field,CA,41048,C,"Moore, George and Owen",commerical
1066615013728,33398,Singh Trail,DE,18275,C,Fernandez PLC,residential
5001453898393,037,Reilly Knoll,TX,63924,C,Henry Ltd,commerical
0028175815144,722,Gould Place,IA,48255,C,Porter-Williams,commerical
2392079686574,2392,Nicolas Common,HI,47337,A,"Coleman, Estrada and Rivera",commerical
7654457989840,12477,Margaret Circle,ND,68089,C,Peterson-Campbell,commerical
0736246813004,586,Amanda Junctions,DC,22499,C,Herrera-Lopez,residential
6521536187422,7557,David Inlet,LA,96040,C,"Frey, Dunlap and Cooke",residential
1064339961844,69812,Hall Key,SC,96996,B,James-Garcia,residential
4171046599424,16392,Thomas Common,FL,82326,A,"Strong, Cruz and Carter",residential
3468759579708,561,Phelps Mission,MD,73924,C,"Reynolds, Booth and Richardson",residential
2517256987767,70316,Jeffrey Forks,VT,76079,C,"Miller, Pollard and Meyer",commerical
7378276643867,732,Foster Ports,SC,29385,B,Collins and Sons,commerical
8033489982071,15249,Todd Roads,IL,25034,C,Marsh-Martin,residential
9241286442547,4055,Franklin Knoll,MI,66493,B,Marshall Ltd,commerical
1023445554753,392,Kristin Mission,AK,38359,C,"Lopez, Gomez and Wilson",residential
7565636225843,11432,Hoffman Run,NC,22450,A,Ortega LLC,commerical
2805116460919,86414,Castillo Circle,CT,14125,B,Flores-Lynn,residential
7084584911238,19287,Aguilar Center,PA,32850,A,"Gibbs, Pittman and Miller",residential
8775437458404,6480,Brandon Streets,PA,76141,B,Allen-Cruz,commerical
7859049990499,482,Lee Glen,ME,33495,B,Hernandez Group,commerical
4361140863174,083,Michael Lake,GA,59726,B,"Robbins, Murphy and Schultz",commerical
1226752421316,43473,Rodriguez Trail,UT,93676,B,"Riley, King and Baker",commerical
3170980287993,85880,Sanchez Plaza,NM,24331,C,"Brown, Spence and Wilson",residential
0129717248342,179,Smith Hill,IN,02439,C,Diaz-Cruz,commerical
2802899182007,31103,Wesley Turnpike,VA,78714,C,"Moss, Jones and Soto",commerical
3384177228571,3557,Rivers Brooks,DE,61696,C,Fisher PLC,commerical
8446854184022,26489,Michael Lodge,AR,23059,A,Aguirre-Wright,commerical
4493897974268,41078,Allison Glen,CA,13834,B,Watson Inc,residential
4611570048789,37864,Turner Squares,WV,71969,A,Jones-Brown,residential
2162959220750,6101,Sara Walk,TN,42588,C,Nunez and Sons,residential
7503163753934,26168,Patrick Spur,PA,94321,A,Jones-Miller,commerical
6329747232739,2535,Sean Flat,OH,23261,B,Hill PLC,residential
1630246087009,548,Hoover Throughway,SD,73265,B,Ortiz-Huerta,commerical
7874334497064,5867,Richard View,NJ,63165,B,"Robertson, Perez and Conner",commerical
6539016330299,8580,David Crossing,ID,82648,B,West LLC,residential
5219143294114,2853,Janet Path,MS,81928,C,Matthews-Cox,commerical
3081024739869,5792,Bradford Isle,NE,11689,A,Sawyer Inc,residential
3641495098577,5385,Fitzgerald Orchard,ME,99030,A,Oneal PLC,residential
4728734284386,635,Laura Fords,TN,41434,A,"Boyer, Thompson and Higgins",residential
9127148694210,714,Castillo Corner,NM,12678,A,"Pugh, Wiley and Collins",commerical
3877998062191,628,Pham Run,CO,24240,B,"Welch, Tyler and Shelton",residential
5961578900176,710,Gamble Plaza,AK,50353,A,"Moreno, Lee and Webb",commerical
3537470024559,34765,Martin Ways,SD,23041,C,"Diaz, Luna and Garcia",commerical
1916931222840,36853,Madden Meadows,FL,53739,C,Delgado-Gibson,commerical
9622772418855,146,Matthew Springs,IL,82883,C,Mcintyre Group,residential
9571693379724,5435,Williams Ridge,MS,64797,C,Franco PLC,commerical
5395533398102,372,Washington Knoll,LA,89730,B,Simpson Ltd,commerical
1347938303155,7618,Fox Dale,SD,55677,B,"Morris, Miller and Harvey",commerical
1492660870861,227,Lewis Springs,NY,21213,B,"Lopez, Martinez and Mccarthy",commerical
7719437878016,66611,Dawson Crest,MS,92019,A,"Oconnor, Young and Richardson",residential
4280095294140,82640,Blake Mountains,DC,48276,B,"Garcia, Figueroa and Brown",residential
3446868676693,30614,Arnold Highway,CO,58268,C,Miller Group,commerical
3229641038549,5343,Merritt Wells,AL,49283,B,"Gomez, Snyder and Patton",commerical
6114547697648,075,Elliott Trafficway,TX,85468,A,"Nelson, Bates and Alvarez",residential
5805837983435,88875,Armstrong Radial,NE,59403,B,Morales LLC,commerical
9836911107573,32131,Megan Fords,WV,89289,A,Tucker Inc,commerical
9971106382806,17830,Donald Island,VT,80212,A,Conrad Inc,commerical
2203465783657,97843,Kristen Isle,MA,35847,A,Zuniga PLC,commerical
2944015782903,676,Jones Island,FL,84988,A,Santos Group,residential
4838457512823,315,Stephanie Causeway,WY,76796,B,Cohen-Brewer,residential
0169191770083,622,Garcia Highway,OK,99007,B,"Wilson, Tucker and Green",commerical
4631757417658,15575,John Mountain,RI,40747,C,Camacho PLC,commerical
6979595878582,37702,Walker Ford,CA,52753,C,Gomez-Golden,commerical
1548095082123,1085,Cole Curve,CO,88391,A,Nichols and Sons,residential
3972994386927,63193,Michael Fort,IL,12621,A,Booth LLC,commerical
2552036913000,6251,Wallace Springs,SC,88359,B,Williamson-Flynn,residential
2259281402418,861,Jackson Throughway,WY,70064,A,Rivera-Frost,commerical
5486698609131,85087,Steven Pike,ND,48078,B,Brown Group,commerical
8156065439605,93587,Bradley Route,DC,87877,C,Clark and Sons,commerical
2717216029906,89884,Rios Squares,CO,73908,C,"Mora, Young and Miller",residential
2439444693130,526,Stephens Extension,IA,93016,B,Collins-Thomas,commerical
0508114074585,977,Nguyen Harbors,WA,20038,A,Brennan-Houston,residential
5587192487246,47530,Jordan Station,SD,46656,B,Johnson Inc,commerical
5034451019668,767,Hunter Overpass,OH,01352,C,Owens-Wood,commerical
5417619173677,0028,Lawson Dale,WY,85368,A,Mason Group,commerical
3283792909783,34735,Jones Grove,FL,78629,B,Bird-Richardson,residential
4878277932685,003,Anderson Cove,IA,55775,C,"Patel, Hill and Gordon",residential
0010503087682,82518,Paula Trafficway,SC,54667,B,Brown Inc,residential
4662064960216,51510,Richard Rapids,OK,39412,B,Meyer-Rivera,residential
2425407554426,94095,Robert Stream,KY,86263,B,Brown PLC,commerical
2476298872007,3890,Schroeder Forest,NH,43896,C,Sanchez PLC,residential
9275553339773,26567,Gutierrez Radial,MT,47301,A,Thomas Group,residential
5027832566301,67003,Jason Neck,NM,50835,A,"Hernandez, Wilkerson and Wells",residential
2291307127509,4656,Kramer Trafficway,HI,79728,B,Floyd-Baker,residential
7296110191797,806,Taylor Shoals,GA,77143,C,Lopez-Thomas,residential
3801897774718,14138,Michael Trail,NE,48393,A,Rodriguez-Duran,commerical
8917015219162,6931,Tanner Valleys,MA,19761,C,Johnson-Dean,residential
6983991944550,8160,Baker Plaza,NH,83378,C,Craig-Tate,residential
9888150537550,13035,Shelley Streets,AK,20450,B,Salazar-Payne,commerical
8900668696640,325,Martin Inlet,ME,24525,B,"Harris, Long and Marsh",residential
4420529419675,017,Grace Fords,ND,16337,C,Castro Ltd,residential
5782234821211,95670,Molina Port,HI,44363,C,Moore PLC,residential
3710577587145,68882,Bauer Gardens,VA,19292,B,"Mcdonald, Perez and Webb",commerical
7914001561039,395,Todd Overpass,KY,06912,B,Waters LLC,commerical
9447395322088,04283,Oliver Tunnel,WY,43395,A,Phillips-Owens,commerical
6497130443489,970,Bass Locks,KY,68364,B,Graves Inc,residential
3456516752709,0589,Isabella Forge,AL,25951,C,Harris-Garcia,commerical
4727406670137,870,Edward Ways,DC,02826,C,Williams PLC,residential
0530771430121,2588,Noah Manors,MA,07356,B,"Pearson, Andrade and Alvarez",residential
1160215703833,443,Benton Radial,MI,92829,B,Brewer-Webster,commerical
4572051430090,71102,Best Parkway,GA,36526,A,Watkins LLC,commerical
8085044507434,088,York Knolls,WI,60972,C,Adams-Vega,commerical
4621503260522,7196,Brooks Burgs,MT,16236,A,"Pace, Parker and Dudley",residential
2105520696677,0059,Ashley Ville,UT,66456,A,Henderson-Miranda,residential
6712459599656,94342,Nicole Pines,MT,93265,C,Harper-Kim,residential
6961146040012,89082,Christopher View,WY,49697,C,"Hernandez, Davis and Carr",commerical
0335210648729,05406,Robert Fort,MS,05554,B,Dunn-Travis,residential
3613058030140,085,Montgomery Viaduct,NJ,38018,C,Acosta Group,commerical
9512625976055,02391,Richard Pines,IA,88892,C,Lee and Sons,residential
2697916101853,4343,Pittman Gateway,NH,34542,B,Stephenson and Sons,commerical
6761706483569,2143,Bender Plaza,NV,77215,A,"Bennett, Sanchez and Espinoza",commerical
8171441495952,1758,Shannon Overpass,AR,16118,C,Kirby-Parrish,commerical
2187251852003,35981,Russell Vista,CO,10751,C,Johnson Ltd,commerical
3576978881615,3918,Perry Crescent,WI,09032,C,Nichols-Roberts,residential
5668449438416,42763,James Walks,NM,53322,C,Moss Inc,residential
1457762088842,3506,Harris Lakes,KS,84868,B,Adams Ltd,commerical
0827256725149,67020,Janet Mission,OH,80170,B,Kelly-Young,commerical
3569795612289,3560,Valentine Gardens,CT,97120,A,Harrington-Guzman,commerical
9459696248707,148,Andrea Divide,MO,20890,B,Melton-Ward,residential
4736183178682,0588,Holloway Brook,ID,79820,A,"Reed, Sullivan and Hernandez",commerical
5659619004043,133,Rebecca Mountains,DE,49067,C,"Morgan, Hamilton and Robinson",residential
7466763210903,42231,Rebecca Unions,LA,53624,A,"Cox, Jackson and Gonzalez",residential
5612185686297,1146,Kelly Union,DE,60272,A,Jackson-Rice,residential
2277567963781,1585,Robert Lake,NE,05628,A,"Adams, Brown and Alexander",residential
9512755806642,127,Nicholas Trafficway,TX,70520,A,"Bell, Bryant and Cameron",residential
5462469660624,1286,Lisa Camp,NJ,20024,A,Brown-Chen,residential
7518327149003,188,Joseph Extensions,NC,91504,C,Marsh-Beltran,residential
4340253542336,1794,Angela Expressway,MO,70236,A,Carpenter-Glass,residential
9170819107021,8217,Benjamin Prairie,DE,82901,A,Hall-Gomez,commerical
9022511940928,9592,Julie Circles,WV,64874,C,"Gallegos, Miller and Gonzalez",residential
3500699420983,6901,Valenzuela Route,AR,60707,C,"Cox, Wright and Rosario",commerical
5525345455605,157,Eric Crest,AL,15256,A,"Walton, Murphy and Guzman",residential
3823556519126,984,Mitchell Knolls,OR,45583,B,"Gonzalez, Willis and Henry",residential
9038527254966,96350,Webb Drives,NJ,43014,A,Krueger-Jones,residential
7512011019986,34145,Melissa Viaduct,KY,61767,C,Brown Group,commerical
2305615645010,732,Hicks Square,WV,79471,C,"Burton, Simpson and Willis",commerical
7541051910199,8513,Doyle Ports,WV,68615,A,Mcclain LLC,commerical
3546192367080,24908,Rivera Alley,ME,75007,A,"Gutierrez, Hogan and White",residential
2293534907985,879,Mary Ports,LA,16138,B,Howard-Payne,commerical
3283054332045,07109,James Park,NY,53354,B,Stevens Ltd,residential
5239121807242,11827,Jacob Flats,AZ,28499,A,"Coleman, Garcia and Simmons",commerical
3552423459424,1462,Kyle Springs,IN,42555,A,Lee-Jacobs,commerical
8686194333432,85331,Brent Tunnel,GA,12591,C,Lee-Bradley,commerical
6607248912399,28557,Cohen Cliff,NH,09215,B,French-Murphy,commerical
6524634324225,259,Ellis Estate,IA,60711,A,Gray Group,residential
1304652231072,125,Collins Loaf,TN,38241,B,Lewis Inc,residential
8275312074878,875,Allen Harbor,IL,06346,A,"Steele, Clark and Martin",residential
4598165461591,35515,Daniel Lights,ND,77332,C,Garcia-Houston,commerical
6849506163581,49025,Collins Ford,PA,04017,B,Davis-Bullock,commerical
3486987067712,6028,Brittany Isle,TN,90401,C,"Griffin, Arellano and Ballard",commerical
6590442967954,477,Rebecca Vista,MI,63604,C,Bauer Ltd,commerical
3425959735488,9859,Hines Expressway,NV,03372,C,"Smith, Lawrence and Mack",residential
1390958136067,0275,Graves Green,NM,81416,A,"Mathis, Shelton and Moore",residential
0447102425216,0211,Perez Glen,VA,38308,C,Johnson and Sons,residential
3868752198782,7259,Flores Avenue,IA,80679,B,Bishop and Sons,commerical
7718961610161,620,Harris Mountains,TX,90921,A,Vasquez Ltd,residential
8981326068207,637,Derrick Row,DE,39657,A,"Walters, Lopez and Johnson",commerical
9421543322496,3088,Skinner Club,UT,14651,B,Atkins-Mcdaniel,commerical
5202225816557,102,Wells Center,SC,44717,B,Arias-Lopez,residential
8411763290096,006,Leach Forks,AR,99704,C,Turner Inc,commerical
7698986104121,908,Willis Drives,AK,00761,C,Randall-Johnson,residential
9398689734974,09052,Evan Port,VA,80298,B,Clark LLC,commerical
4994275023184,4157,Eric Park,OK,75768,C,Hall Ltd,residential
2189564407901,45040,Rodriguez Cove,OR,12509,C,Norman-Harris,residential
2421530376713,9545,Jackson Island,TN,37170,C,Nielsen and Sons,commerical
2734237934255,44581,Parsons Manors,WA,03642,A,"Greene, Reed and Henry",residential
7473381772966,066,Mitchell Mount,FL,08454,A,Sparks-White,residential
6768538711716,6865,Romero Unions,AK,72999,A,Pitts-Skinner,commerical
4936594124944,3723,Banks Rest,IN,42234,C,Shelton Inc,residential
5584504752443,45098,William Shoal,IA,32775,B,Brooks-Sosa,commerical
2982155786078,7304,Smith Center,VT,45547,C,Sims-Rodriguez,commerical
2437747832690,722,Wong Forest,TX,81480,C,"Barber, Hoffman and Foley",residential
6611514674515,208,Erika Summit,VT,30284,C,Preston Inc,residential
1963349278464,81886,Higgins Throughway,KS,51294,B,Rodriguez-Wells,residential
8452999380045,3662,Ruth Island,KY,27159,B,Quinn-Rice,residential
9749381696785,7336,Kaylee Mews,DC,21046,C,"Adams, Jackson and Dyer",residential
7018327905086,9703,Watkins Junctions,SC,12471,A,Morton-Key,commerical
4701057175357,216,Laura Crescent,MS,02106,C,Griffin PLC,residential
8073549381826,136,Troy Causeway,VA,87883,C,"Silva, Lin and Bryant",residential
9987255301001,9706,Bruce Lock,NC,42408,A,Banks Ltd,residential
8769580783049,181,Collins Groves,DE,58793,C,Evans-Aguilar,residential
5019297745360,8950,Judith Estates,IN,30359,C,Smith-Dorsey,residential
2609564755982,34106,Marie Views,OH,33673,A,Nicholson-Beck,commerical
8744862840320,6563,Shelley Cove,TN,21045,C,"Edwards, Allen and Lee",residential
3131836155545,3321,Anthony Throughway,MO,99718,A,Davis-Williams,commerical
2971517035756,976,Hill Mall,CO,24572,B,"Johnson, Mcclure and Lewis",residential
1991133903025,061,Edward Stravenue,HI,63831,A,Hernandez-Webb,commerical
9341764199267,379,Hurley Flats,NJ,42745,B,"Kemp, Myers and Atkinson",commerical
5560376246150,52527,Browning Pike,GA,07704,B,Sherman-Braun,commerical
8354916818023,04791,Jeremy Forest,MA,03611,A,Cunningham-Craig,residential
9642249264563,0939,Alvarez Station,MN,02747,C,"Gonzalez, Olsen and Long",commerical
6381630770582,5863,Ochoa Common,KY,61579,A,"Young, Martinez and Russell",residential
6784350521609,6998,Jonathan Field,OH,15659,A,Herring Group,commerical
9679193120621,5586,Jacob Hollow,MT,78289,C,Fischer-Brown,commerical
7732168512578,11752,Leslie Row,LA,23183,B,Griffith-Williams,residential
2682427105391,78872,Steven Greens,VT,86451,C,Bowman-Meadows,commerical
6671973053795,307,Kristin Pines,MD,62098,B,Lopez-Miller,commerical
7031098328588,47765,Michael Ports,WI,58437,A,Bryant PLC,commerical
5332748865296,3416,Edwards Crescent,MI,96694,C,"Baker, Cohen and Mccarthy",commerical
9148452276268,5766,Jasmine Fall,MN,13955,A,Johnson LLC,residential
1603091705060,662,Tammy Greens,ND,46099,C,"Hunt, Evans and Anderson",commerical
2567322948543,55996,Mueller Shoals,ID,06887,C,"Bean, Anderson and Robertson",commerical
0439007822313,576,Hardy Corner,PA,40724,C,"Baker, Scott and Richardson",residential
1569219839171,3901,Gill Dale,WY,48584,C,Benitez Inc,residential
0723591222438,81597,Elizabeth Plaza,TN,87774,B,Carroll-Whitney,residential
7835912845325,549,Karen Fords,WA,56609,B,French and Sons,commerical
3921028108004,6800,Virginia Lights,CA,40435,C,"Fowler, Bass and Wright",residential
9969668648478,711,Jennifer Vista,TX,46492,B,"Madden, Li and Shaffer",commerical
3039752531583,607,Dennis Pike,VT,73718,A,"Moore, Houston and Morris",residential
6214321509294,0948,Santiago Forge,OR,19909,B,Kennedy Group,residential
3825810121069,2353,Ryan Estate,OH,45106,B,Franklin Group,residential
1380298559480,61475,Hebert Shores,AK,95823,A,Morrison LLC,commerical
5896036892093,166,Ford Falls,AZ,04773,C,Mccormick-Spears,residential
5733085771439,89239,April Alley,WY,50286,C,Mercer and Sons,commerical
5935947933997,82757,Christie Plains,ID,45407,C,"Hodge, Lopez and Norton",residential
0715632600718,6603,Thompson Island,TN,38317,C,Wilson and Sons,residential
8849516425646,970,Shawn Prairie,MT,81133,C,Ford Inc,residential
8887168998316,33924,Robertson Mission,NY,59243,A,"Newman, Rivera and Martinez",commerical
3446502737797,91742,Tyler Inlet,NY,14691,C,Gordon-Massey,residential
0123075802604,63904,Andre Port,KY,57291,A,"Steele, Flores and Nielsen",residential
5307339436926,328,Peters Square,WA,04929,A,Brown Ltd,commerical
1008278590390,42719,Mayer Brook,NJ,25634,C,"Burton, Terrell and Garcia",residential
3002264844021,4316,Leroy Overpass,LA,20542,A,Lane Inc,residential
6489248459056,809,Erika Common,ND,63970,C,"Roy, Mclean and Thomas",commerical
8212360833767,0007,Vincent Rapids,OH,07353,B,Moore LLC,residential
5597457071493,88659,Nancy Brook,WI,56367,A,King-Calhoun,commerical
0391300186748,791,Burns Radial,ND,56020,C,Holmes-Hernandez,residential
0567234128332,6375,Garrett Islands,WV,78579,C,"Mitchell, Bryant and Wilkinson",commerical
6654372110665,72859,Murphy Ferry,MA,91555,A,Turner PLC,commerical
6974731356832,06816,Campbell Prairie,DC,98084,B,"Fernandez, Miller and Frazier",commerical
2870540478410,0172,Woodard Burg,MA,72646,B,"Powell, Gross and Zavala",commerical
0643207405423,7870,David Cape,AK,56451,B,Roy Group,residential
3271140889177,2169,Good Squares,MO,71731,A,Cruz Ltd,residential
5339210052642,51332,Jean Pike,WA,45323,C,"Wallace, Barajas and Phillips",residential
3278998506812,7252,Richards Mountains,MT,06420,A,Anderson-Garrison,residential
0163872205659,37672,Dennis Port,NE,45927,A,Hall-Johnson,commerical
7498428026871,13726,Lee Crossroad,CT,56406,B,"Nguyen, Best and Boone",residential
7087361579799,451,Brandon Islands,TN,26067,A,"Black, Cannon and Hernandez",commerical
7029261327841,318,Phillips Dam,AR,00904,B,"White, Allen and Jacobs",commerical
8044635329954,543,Lauren Port,FL,80758,C,"Soto, Gonzales and Hernandez",commerical
1419389315756,34517,Mcbride Cove,OK,91938,A,"Ray, Parker and Medina",residential
1444143738021,327,Karen Springs,TX,37437,B,"Silva, Kelly and Patterson",commerical
8604860535270,3354,Roman Mews,MI,03396,B,Wilson LLC,residential
8223402996166,2996,Davis Spring,MO,13690,B,Knight and Sons,residential
0783930075880,1449,Cynthia Unions,DE,33878,C,"Watkins, Phillips and Sanchez",residential
0482264081252,899,Fox Stravenue,IN,11977,C,Lewis-Jackson,residential
9037122858074,55338,Ward Cliff,OR,79200,B,Ross-Whitaker,commerical
5960406193469,357,Wise Run,AK,31740,B,Fernandez-Wong,residential
0741667836358,810,Michael Summit,CT,08296,B,Smith Ltd,residential
8617506604650,872,Campbell Avenue,OR,14990,C,Glover-Ryan,commerical
6218000837975,2845,Joshua Plaza,OR,09663,A,"Mcgee, Perkins and Nguyen",residential
6749762756568,62639,Valdez Expressway,VT,99574,B,Jackson-Branch,residential
7770006997781,284,Clark Shore,MI,26596,C,Stone-Odonnell,commerical
6012750224135,20376,Kramer Drive,NM,63794,A,"Shaw, Bryant and Vargas",residential
4356415476517,6982,Dillon Parkways,WI,73106,A,Collins LLC,commerical
4606332693598,0549,Margaret Grove,NV,41185,B,"Peters, Smith and Clayton",residential
5668146059198,5002,Roberts Overpass,NV,64141,C,"Miller, Erickson and Fields",residential
8667779238946,43168,Lewis Plains,AR,17859,C,Chavez and Sons,residential
0275221695940,975,Thornton Square,WA,21162,A,Kelly Ltd,residential
2230845940096,27250,Glenn Plains,MA,44699,A,Chavez-Brown,residential
5939553964512,385,Steven Crescent,CA,15647,B,Davis-Brown,commerical
8487450125309,847,Martinez Rue,WI,95295,B,Johnson LLC,residential
2553246451207,83606,Juan Island,TN,37167,C,Davis and Sons,residential
9592532305445,561,Taylor Locks,OH,96526,C,"Baker, Jimenez and Parker",commerical
4503018143210,535,Sherman Isle,MO,85764,B,Reed Inc,residential
5740007864179,722,Nelson Crest,TX,39341,A,Gordon-Andrews,commerical
3302844522050,98738,Ellis Cliffs,WI,31839,B,Lynch Inc,residential
1579057296579,967,Mcdonald Row,LA,26463,B,"Olsen, Tanner and Liu",commerical
7611886492358,1415,Jennifer Shoals,WV,70181,A,"Lawson, White and Gonzalez",residential
3456556202950,79264,Nixon Avenue,IA,05542,B,Spencer LLC,residential
3999030372119,97970,Rachel Camp,NE,51980,B,"Wilson, Frye and Sandoval",commerical
9693635221462,476,Stevens Parks,NC,23620,A,"Rivera, Johnson and Thompson",commerical
2994318979500,475,Lauren Island,MA,12062,C,Choi-Martinez,residential
7980567682952,59152,Kennedy Forges,TX,21857,B,Crane LLC,commerical
8355493587142,110,Casey Street,AK,99273,B,"Smith, Duran and Parker",commerical
5311262086516,249,Cole Pine,IN,59694,C,"Williams, Alvarez and Sanchez",residential
7030993252806,77786,Julia Fall,WV,43772,B,"Rivera, Nichols and Johnson",residential
3162087563490,2056,Gomez Shore,IN,20318,A,Murray-Perry,commerical
7556338428311,5188,Sarah Court,UT,75372,C,Carter Ltd,commerical
7209355802229,358,Jennifer Extensions,WV,84107,A,Hammond Group,commerical
3815398038194,80107,Amanda Square,AZ,50312,C,Allen-Vasquez,residential
0633391893366,260,Linda Dale,LA,67590,C,"Mills, Wilkins and Rivera",residential
6335852424662,75905,Jenkins Loop,DE,27957,A,Wang Inc,residential
5436740804106,574,Alexandra Meadow,CA,99298,B,Watkins-Ray,residential
6528722798714,448,John Burgs,LA,78488,C,Thomas Ltd,commerical
6015318983710,064,Sandoval Drive,WI,74493,B,"Moore, Adams and Carter",commerical
4216374857058,905,Keith Gardens,UT,93902,C,Munoz LLC,commerical
9571244311494,0493,Nicholas Fork,SC,22316,B,"Joyce, House and Williams",residential
7381450786465,705,Leach Village,NM,25545,C,Carroll-Johnson,commerical
4700509435223,216,Buckley Inlet,ME,66202,C,James-Thomas,commerical
1112112348303,072,Cortez Fall,NV,65963,C,Hernandez Ltd,residential
5776775768029,1548,Hale Summit,ID,53624,B,Brown-Fisher,residential
1968367277796,036,Sean Light,MD,98088,B,"Harris, Scott and Williams",residential
2712019551012,465,Justin Estates,UT,09981,C,Garrett-Hansen,commerical
9400843016335,7493,Shawna Vista,RI,65010,B,Williams PLC,residential
7896624170648,864,Porter Stravenue,NH,66531,C,Werner and Sons,commerical
5377468872650,115,Miller Forges,VA,45005,A,Meyers Ltd,commerical
6619023097290,0195,Williams Terrace,WA,09723,B,"Scott, Singleton and Sanchez",residential
0827684163780,07720,Taylor Tunnel,AR,55549,C,Harris and Sons,commerical
6813714144076,983,Olivia Forks,RI,72462,B,Wilson-Johnson,commerical
6664099825773,558,Michael Court,TX,92665,C,"White, Cobb and Bradshaw",residential
2117332788587,611,Morgan Ridges,CA,98440,A,"Howard, Scott and Bird",residential
3183107060768,34566,Kathleen Mission,NM,51838,C,"Dominguez, Hancock and Kelly",residential
8467209906304,8435,Barnes Drives,CO,73825,B,White Inc,commerical
5337665820052,360,Wilson Centers,UT,89848,B,Jones-Berry,residential
0362327871221,751,Beverly Tunnel,OK,46646,B,"Brown, Turner and Patel",residential
3534629547235,687,Trevino Canyon,TX,53517,B,Howard Inc,residential
4636881740450,352,Matthew Parkways,OK,25151,A,Durham Ltd,residential
0162223533014,514,Jonathan Greens,MS,32778,C,"Mayer, Castillo and Lopez",commerical
5226704826646,012,Taylor Circles,TN,24812,C,"Gonzales, Evans and Flowers",residential
0090192733398,2575,Michael Park,CT,50299,B,Johnson-Gilbert,residential
6560406844959,77533,Brown Knolls,MA,25743,A,Ford and Sons,residential
9745782413761,9200,James Cove,GA,06263,A,Carroll-Klein,residential
3827483811605,057,Nina Land,DC,89919,C,Kane and Sons,residential
9726383611992,20604,Austin Expressway,TX,49040,A,Guzman-Nguyen,commerical
2223236519933,7574,Williams Trafficway,WA,47301,C,"Morgan, Bell and Thomas",commerical
2403087537434,54990,Chan Burgs,HI,96244,B,"Patterson, Brown and Vaughn",residential
9810852786387,88009,Daniel Harbors,NE,99743,B,"James, Carter and Green",commerical
7081952898382,343,Michelle Terrace,NJ,06969,C,"Wilson, Stevenson and Elliott",commerical
1545687331829,76413,Tyrone Islands,ID,05982,B,Woodard-Wilkinson,commerical
1367378344389,789,Denise Stravenue,ND,36148,C,Murphy LLC,commerical
