OrderID,Paced_Data_Time,Payment_Type
4915979354671,2019-10-02 00:38:28,cash
0865665837046,2004-03-12 13:47:16,credit card
9631633000085,1989-03-29 22:30:06,cash
1358312173134,2020-08-02 01:28:16,credit card
2342530951055,1975-06-24 17:16:59,credit card
2360526017219,2015-05-07 11:48:32,credit card
7640161696310,1972-05-18 04:17:41,credit card
8173974292893,1991-01-26 03:19:21,cash
2626295585626,1993-11-12 02:46:48,cash
1443369577889,2001-10-09 02:45:56,credit card
7189573047698,1984-07-12 19:48:07,credit card
8987709978347,1993-01-09 06:30:50,credit card
1466364402512,1980-04-19 22:18:39,cash
4911459075463,1973-08-27 15:44:46,cash
9872351105847,1981-04-29 16:18:04,credit card
3355238766288,2003-10-10 20:10:23,credit card
7079942951384,1993-12-10 03:40:42,cash
2848818044346,2018-04-30 13:30:29,cash
2659388599385,1979-12-28 15:03:13,credit card
9418404870098,1972-02-21 16:46:39,credit card
7645186857814,1992-03-15 02:11:38,credit card
1562706948530,1983-12-09 05:28:57,credit card
1530462427804,2015-02-26 01:55:57,cash
6734146835793,2010-07-29 16:46:59,credit card
1627974450113,1997-10-10 01:06:38,cash
0443703072248,1975-08-31 02:01:24,check
9206453822362,1978-09-17 19:52:47,credit card
5854063064685,1978-07-28 10:38:27,credit card
7803912827726,1987-10-26 10:36:37,check
5505655011890,1989-04-28 12:16:40,cash
5573063626289,1993-06-01 08:21:28,cash
0779618563640,2010-09-25 21:33:02,credit card
4447411341753,2013-11-20 02:41:08,cash
5960306360305,2012-11-24 09:08:17,cash
3904376329482,1986-02-09 02:37:17,check
4793639215322,2020-09-10 23:40:48,credit card
3513895457639,2008-10-10 06:50:28,credit card
5971565955515,2019-02-18 00:42:41,credit card
5860776904415,1993-05-15 06:38:22,cash
9062022580046,2007-11-04 06:30:22,cash
9337650924495,1979-03-11 14:25:13,check
1895965312928,2017-05-01 18:27:16,cash
6253759013621,1998-02-18 22:56:54,cash
5329175743259,1991-11-14 12:44:20,check
7293753102821,1977-12-04 06:52:32,check
3312650563710,1990-10-05 14:21:00,cash
2021384321954,1999-07-24 01:53:34,cash
2716160653670,1972-11-04 14:18:05,check
6036850118552,1979-02-04 23:04:24,credit card
2180512812570,2010-05-01 00:26:16,credit card
6113107977312,2019-01-08 01:40:50,cash
9863508898613,2022-01-19 06:51:01,cash
7508538416452,2005-04-23 06:08:32,credit card
4274440365784,1994-10-14 01:41:52,credit card
0520045735670,2022-02-10 12:13:04,check
3542369389411,2004-08-03 22:41:31,credit card
2594775061963,2017-03-19 17:54:56,cash
4614964260194,1989-08-25 01:57:54,cash
6406577772489,1993-10-15 09:26:13,check
3463262171326,2001-12-20 11:56:28,check
7424936023446,2006-10-19 09:27:27,check
7852115262520,1972-04-04 20:37:31,credit card
1120217353245,1991-01-15 09:07:23,check
8728634600718,1986-01-23 08:47:13,credit card
1568205461754,2019-05-20 17:27:24,credit card
1998701994614,1971-07-27 08:49:23,credit card
9046133312079,1974-11-12 16:06:02,check
5212677041872,1983-01-17 03:01:44,cash
8025060607664,1982-08-31 00:28:46,cash
0634600907201,1982-11-25 03:48:13,cash
0910380552832,1986-06-24 17:43:43,cash
4898585555840,1976-01-26 11:04:00,check
0089620276934,1999-10-31 21:35:57,credit card
6250287097703,1975-01-06 16:31:06,credit card
5822722152868,2007-01-23 02:13:49,check
4789196530671,2019-06-01 08:58:59,credit card
3091858517991,1987-07-29 14:06:45,cash
9102679757146,1981-10-31 12:47:52,check
3230111731815,2004-05-18 08:56:39,cash
1207688876593,1981-02-03 05:32:09,check
6973002418057,1984-05-22 22:07:02,cash
0119376118674,2003-09-06 21:20:34,credit card
2039116006253,1995-05-24 12:53:49,cash
9967233925740,1972-09-15 01:32:47,check
3136799696449,2007-11-16 16:19:33,credit card
0353714236525,1973-07-18 05:39:20,cash
2488976935294,1982-10-27 12:10:17,credit card
8032796969027,2022-03-28 23:33:25,cash
9481701515351,1982-07-01 14:25:59,check
8019773158179,1985-12-02 12:31:21,check
8186996387614,1976-04-19 05:39:05,credit card
6707458622153,1997-11-05 05:50:34,credit card
5898001007006,1983-10-15 04:56:50,credit card
6020340122914,1988-06-04 17:51:02,credit card
7524731536681,2005-07-17 01:33:35,check
3986208414054,2020-02-26 11:53:18,check
0167333107384,1991-07-07 09:44:08,check
3284349666265,1993-05-24 04:54:04,check
4054178668735,2020-05-23 03:21:14,check
9432412555587,1994-09-19 04:55:04,check
9318678036612,1997-03-31 15:16:23,check
1679080523090,1975-08-17 18:01:05,credit card
4731043834296,2002-04-28 02:27:07,check
8889770636433,2013-11-16 11:29:05,check
4072257112504,2006-07-09 22:47:20,cash
8598888607630,1992-09-16 19:38:15,cash
6491991070587,1970-09-02 11:14:33,credit card
4726549459081,2007-04-11 11:35:34,credit card
7758806539578,1974-09-05 04:22:25,check
6053141649922,1986-09-26 03:49:39,cash
6455017023568,1991-12-10 09:57:38,cash
7106372187851,1989-05-18 01:24:32,check
1532036152105,1975-06-15 05:56:58,check
6336771441471,1986-08-14 10:13:23,check
2799774205824,2020-09-01 05:24:46,cash
8505027440126,2014-05-04 21:48:12,cash
1982625705241,1978-06-26 01:34:01,cash
8504692375535,1978-09-09 05:08:24,check
4723432606942,2005-06-26 10:02:28,credit card
3543881808411,1990-03-17 10:00:09,cash
0399798457609,1997-05-25 15:44:49,cash
4538444347369,1971-11-24 11:04:14,credit card
9065445977462,1987-02-04 15:30:18,check
5656748618998,1987-11-08 01:22:31,cash
0337964527862,1980-05-31 17:47:13,check
8501955090488,1988-08-06 05:08:50,check
5505099956535,1996-09-13 09:32:32,check
5174221660987,1997-09-27 11:05:06,cash
7336833282140,1988-09-01 14:03:19,credit card
8356381240491,1993-03-04 23:57:44,check
8569814349979,1973-09-05 14:02:23,credit card
1945457936757,1978-12-26 19:16:43,credit card
0398387408770,1987-01-06 21:10:08,cash
5606437077254,1970-12-16 22:53:08,credit card
7267263984604,1973-05-04 01:06:11,credit card
0786191836498,2018-05-22 10:26:21,cash
1143628884986,1985-02-22 19:48:16,cash
0438086607767,2011-02-18 13:40:31,check
3155597024094,1978-09-25 09:54:57,credit card
7801460828141,2012-03-15 08:02:03,credit card
2183656067868,2003-12-05 22:08:24,check
9507916260906,2006-11-12 20:03:15,cash
4742349764750,2008-01-30 11:23:22,check
5579404634203,1997-01-31 00:31:35,credit card
2914199403819,1996-10-05 11:26:59,check
1063849068654,1984-02-23 18:09:45,credit card
8704492997283,1987-01-05 05:13:46,check
8241942507673,2006-12-19 02:29:43,credit card
0074308182577,1990-01-13 03:11:44,cash
8785297427359,1999-10-09 10:43:30,credit card
4002799584477,2004-12-20 01:29:39,cash
1355312184528,2003-09-15 15:30:03,cash
1575059274461,2009-12-07 02:39:25,credit card
0138175618208,1985-03-09 16:57:18,credit card
0509401616709,1978-04-23 05:14:36,cash
6019726235676,2009-06-08 08:59:28,check
9603312093718,1982-04-09 19:17:20,cash
0677001478055,1990-06-28 02:29:51,check
6175164780083,1991-01-29 14:45:59,cash
0943229020384,2005-10-27 13:33:03,cash
2176690483114,2004-02-24 13:36:14,check
4266224111816,2019-06-17 19:03:17,credit card
0179659234002,1983-02-09 02:26:52,credit card
7412353747472,2005-04-05 07:42:47,credit card
7362731575305,1987-10-13 23:13:18,cash
3876218768684,2004-09-16 07:14:01,credit card
1125912508808,1991-03-19 02:36:11,credit card
0891411190899,1992-04-29 15:02:59,check
3321182632245,1992-07-26 03:15:37,credit card
7295842440685,2010-10-06 04:13:48,check
5037832351906,2013-07-26 07:49:01,cash
8896822169795,1998-02-08 05:42:13,check
1717563762472,1996-09-11 12:04:37,check
5848552296015,1975-09-05 23:00:30,cash
6978181661898,1991-04-08 18:55:13,check
6652680581887,1987-01-16 00:47:13,cash
3514612310336,2022-03-10 23:47:31,credit card
2023924042763,1988-11-08 17:38:16,cash
6699522661048,1973-03-16 23:32:01,cash
6065994503634,2015-01-04 12:34:43,cash
4433274532681,1978-09-14 15:19:36,cash
7227863204403,1996-11-18 22:33:50,credit card
8451116202574,2007-06-28 14:43:19,check
4157471211315,2017-05-04 02:21:07,credit card
2004136864497,1974-12-14 04:55:33,credit card
6243984473406,2016-03-17 22:09:55,cash
6858700366971,2009-03-01 23:29:27,check
7112400652888,1970-03-19 07:38:50,check
1740346027390,1978-02-15 10:42:24,check
8620326232576,2003-02-11 19:40:58,cash
7013896551610,2022-01-17 16:12:27,cash
9894153312216,2012-07-18 02:34:55,cash
1930325156795,2011-06-03 10:20:47,cash
2703945774194,2014-08-17 14:05:53,check
8615570008077,1979-12-10 05:06:08,check
8498858123682,2003-12-08 19:27:12,credit card
2096866662320,2006-08-05 08:59:53,cash
4909894631528,1971-09-28 01:04:31,check
4966374270974,1991-02-04 03:44:29,check
9575118782069,2021-02-09 23:12:44,cash
1334394476875,2006-03-14 11:40:24,cash
0310345950558,1980-09-09 07:28:37,cash
3805921712639,1972-10-04 20:02:11,check
7274588351301,2014-06-08 07:02:04,check
4454935865429,1983-03-30 08:08:36,credit card
7678238653959,2001-02-16 22:08:56,credit card
1114502055303,1978-11-15 15:24:29,check
9833716368864,1991-10-21 09:40:52,check
9425218732160,1984-03-29 05:27:27,cash
1607980185674,2005-03-31 08:50:05,check
4555492813783,1986-01-30 08:32:15,credit card
9716108583192,2016-07-07 02:51:53,credit card
3062316134760,1988-08-07 11:58:55,credit card
5045805215438,1991-04-08 05:29:36,credit card
4033687312810,1999-10-28 16:36:57,cash
6144877144239,1988-05-05 12:21:11,check
9142530120719,1982-12-22 06:09:29,check
3630905432551,2003-10-01 17:14:22,credit card
6704391601634,1995-12-27 07:12:18,credit card
2323362540655,1992-04-25 06:30:24,credit card
6236894237640,1982-12-09 15:51:00,cash
0321304488357,2017-04-06 22:55:20,credit card
4304342074436,1979-12-05 12:10:23,credit card
1299991134255,2010-10-21 06:29:25,cash
7102592340595,1989-04-05 15:53:10,check
0582246842243,2015-08-18 08:02:15,credit card
5764202526458,2012-06-28 02:09:40,check
1126004622181,2010-08-30 05:06:03,credit card
0658037287293,1984-06-08 21:00:20,credit card
0273353482490,1970-08-17 04:07:41,check
6436462740064,2006-03-31 11:50:41,credit card
8183695046118,2006-06-04 04:32:13,cash
0691801254688,2011-03-04 22:36:21,check
9559437173883,1991-06-04 00:16:00,cash
4333066443976,2004-01-30 21:14:28,cash
7034737810802,1970-10-17 12:00:49,credit card
8907276714827,2013-06-15 17:52:34,check
6280789584395,1988-11-01 19:58:08,credit card
1233443827975,2004-09-24 17:08:57,credit card
0761344736870,1974-08-31 21:38:59,credit card
3247737377969,1982-09-14 22:55:44,check
6271949377223,1989-03-18 17:46:36,credit card
8281455692633,1979-06-13 01:33:33,cash
1031035206616,1983-01-29 06:12:34,cash
1397589766267,2013-10-12 01:01:25,check
9576508058429,2006-06-11 01:57:09,check
3540206052344,2009-06-17 15:43:12,credit card
8310898602531,2000-02-10 15:18:30,cash
0903474919260,1993-02-26 20:13:38,cash
9755025540093,2005-03-28 20:06:25,cash
7518131498182,2018-01-21 10:14:32,check
0558803468515,1978-04-20 14:39:07,credit card
0167890740734,2011-06-25 21:40:03,check
3059473661932,1981-06-08 04:55:16,check
5128878017458,1978-02-21 15:20:37,cash
3649867778317,2014-05-28 16:20:11,check
2759298833057,1991-02-16 06:42:26,cash
8225766396958,1980-02-02 10:38:12,check
6724811513361,1986-04-30 13:57:10,cash
1427679579122,1973-07-07 17:16:30,credit card
7385816130404,1989-06-12 22:30:22,cash
4860202496577,1975-02-18 12:15:43,credit card
5662292767747,1994-01-30 04:55:11,check
4632019185780,1993-09-25 00:23:10,cash
0119272502911,2020-03-19 09:19:38,credit card
7743074857240,1994-09-04 21:16:58,check
1918231175062,1984-01-16 11:43:56,check
8423754600616,1987-02-04 04:42:09,check
4469278304474,1973-06-01 10:40:20,credit card
6393463107008,2016-04-24 05:24:43,credit card
0813739378124,1979-06-12 04:53:39,check
3967364954448,2008-09-27 09:27:46,cash
9134721717877,1998-06-08 07:21:43,credit card
7256690311954,1985-12-25 20:31:39,cash
4754767593225,2013-03-18 01:58:07,credit card
2638949251849,1986-10-18 20:21:18,cash
0600078456831,2000-07-15 05:55:44,credit card
3571270978094,2017-06-29 11:05:49,check
3727877798324,1974-10-20 18:43:11,check
9931192553573,1974-01-21 08:00:13,credit card
3081726215845,1996-02-21 00:11:32,check
8475066613136,1979-09-05 15:40:44,check
9024652418632,2011-01-21 02:52:27,check
5033362675857,2001-03-20 04:06:50,check
9133549617475,2007-05-10 08:16:00,cash
6604243456491,1982-11-26 09:39:18,check
1402608978696,2010-03-17 12:03:33,credit card
1247622602956,1987-04-22 05:21:21,credit card
7752694213879,1978-07-04 02:34:53,cash
3758942609160,2008-09-10 14:15:09,credit card
8476992260791,1986-08-22 05:22:36,cash
0381134197508,1973-08-22 07:34:13,check
8079995631676,2021-10-28 14:13:14,check
1915938400886,2001-10-31 05:42:32,check
8317777270782,1971-09-27 06:05:34,credit card
1879252200747,1975-11-16 12:58:19,credit card
3092079028990,1976-09-05 16:09:23,check
9935912951250,2016-07-15 06:08:04,credit card
7523384805250,2014-06-14 07:52:46,credit card
2356662985284,1977-08-22 03:02:27,credit card
8013236982967,2015-12-19 20:37:18,check
2565809513789,2006-09-09 03:20:59,check
4265687240958,1973-10-06 11:55:28,check
1588278186859,1973-08-10 16:22:03,cash
6763369219509,1974-08-01 17:51:24,credit card
3964790726298,2000-04-25 02:10:01,credit card
0214875876336,1990-06-26 06:36:37,credit card
1349956095487,1971-08-13 22:30:52,check
6412499111893,1982-06-19 16:59:53,cash
8230618232872,2001-12-03 14:25:18,cash
1927711990798,2001-04-03 07:24:01,cash
5515480096535,1972-11-18 17:22:31,credit card
6431006254434,1978-11-02 10:00:27,cash
5698280306513,1974-05-26 09:59:22,cash
8391643303583,1976-02-24 20:21:49,check
7782387660345,1986-02-03 03:37:31,cash
3492962988286,2005-07-31 16:44:10,cash
5740721611448,2007-08-06 03:31:35,cash
3345077466883,1975-01-16 17:45:54,credit card
7229113369177,2009-06-02 15:09:19,check
0794907193292,2010-04-19 14:01:51,credit card
5448222545155,1973-06-22 08:29:37,cash
9998589988257,1979-05-24 02:08:20,credit card
4027348294737,1979-02-18 00:28:02,cash
5338549413483,1998-12-21 07:48:17,check
2691589116435,1998-04-07 23:12:41,check
7334427676405,2017-12-01 17:08:08,check
7572970703920,1972-01-23 00:27:10,cash
6255289314209,1984-11-04 17:25:05,credit card
3034790846118,2001-05-10 18:12:38,check
8233199251843,1991-12-10 05:13:44,check
7987903287673,1971-05-28 17:27:43,credit card
4406731014563,1977-11-26 00:31:44,check
8484856838987,2018-06-19 20:42:34,check
0809109695236,2021-08-15 14:33:23,cash
4695616463835,2005-01-12 14:33:39,credit card
1921705733002,2011-04-26 23:05:32,credit card
4580462084665,2011-05-31 19:40:42,check
2992322265794,1974-01-04 15:16:50,credit card
1015405815356,1995-06-22 00:30:42,cash
2021437098901,1978-10-26 09:41:27,credit card
9345768613538,2016-06-14 02:10:42,credit card
5854303532356,2006-06-18 01:58:06,credit card
5580460740135,1994-02-05 01:50:26,check
8246133712157,1995-01-17 04:24:29,check
4423157088527,1973-09-16 11:45:16,cash
1882353403221,2003-05-29 18:56:56,cash
7676322132861,2008-05-26 23:57:07,credit card
6205278254627,1981-08-09 15:14:33,check
3963465377421,1970-09-10 01:12:10,credit card
9618481771121,1993-05-04 15:24:17,credit card
1462309107856,2013-06-20 02:14:25,check
5255063349848,1999-05-19 13:48:45,cash
7716913959566,1985-02-14 01:29:01,check
1930015440753,2022-02-19 05:06:06,credit card
2097207287912,1994-06-26 22:38:33,credit card
0286914353078,2017-10-13 22:42:27,credit card
0068278320084,1996-07-09 07:38:36,check
2588387110713,2007-09-25 11:21:52,credit card
0968310952443,1975-01-19 04:01:54,cash
7201702025725,1979-12-24 13:57:51,cash
7774658731618,1989-03-29 06:30:47,check
1916922527091,1982-07-24 21:36:13,check
9152719599854,2006-01-30 17:40:44,check
3748754593757,2002-08-23 04:07:06,check
8110237760027,1980-05-07 11:26:48,credit card
6343038041428,2002-01-19 15:04:00,credit card
4495174005900,1972-11-04 08:34:05,credit card
0393107346226,2009-07-02 14:25:12,cash
4929956299466,2022-03-06 00:11:17,check
9681532082965,2000-01-18 21:38:05,cash
4484908753453,1982-08-01 18:21:57,cash
0528416169727,2016-08-05 03:40:45,credit card
6448322971006,2021-12-26 19:42:59,check
4125400891426,1984-08-30 13:23:55,check
6479350833004,2018-04-02 04:55:34,credit card
5042776112278,1974-09-26 19:29:02,check
3202672233305,1981-12-22 15:17:50,check
1661480731489,2020-10-23 03:54:43,credit card
5117014193552,2020-11-03 08:24:00,credit card
5899046255551,2019-06-14 13:13:56,credit card
1159287583634,2004-03-15 11:45:12,cash
9399828246006,1992-07-03 11:16:05,cash
3129411780749,2018-03-14 18:22:12,credit card
3037588820727,1972-12-26 21:47:35,check
4441645306250,1970-07-19 16:19:14,cash
0309657548126,1998-05-01 02:30:03,cash
9638114758916,2000-05-27 12:38:40,credit card
8359538196344,1980-07-26 20:07:56,cash
6228170638708,1998-09-07 04:26:11,check
7750192330890,2020-07-31 13:42:08,check
4496720242763,2020-11-12 22:57:21,credit card
8450967549654,1970-06-29 02:39:21,check
2866051554026,2016-07-01 09:18:59,credit card
8344059476976,2021-07-30 14:33:57,cash
3408165211878,1976-10-05 12:21:31,cash
1030118363048,2001-05-06 15:15:51,cash
0091628435350,1995-01-10 10:58:45,credit card
9073088496806,2022-03-21 23:59:21,cash
5348329710503,1988-06-17 07:56:53,cash
6017579399682,1977-06-10 21:03:14,check
3881823195879,1982-02-16 02:27:51,check
8135385514339,1979-05-24 19:03:11,cash
4986329232031,1993-06-22 13:01:35,check
4975755640329,2022-05-10 12:11:07,credit card
3789978034442,2003-06-07 18:52:10,cash
0446534961248,2018-09-03 18:23:11,cash
9724648618588,2008-01-03 14:06:54,cash
2355510449794,2007-12-18 03:24:35,check
2724964158505,2020-11-25 04:02:43,cash
2765419976688,1999-08-18 03:29:01,credit card
9544348517246,1974-04-10 10:52:24,credit card
1751665941571,1980-06-24 21:11:46,credit card
0339817338557,2005-01-19 05:01:29,check
8398603285972,2002-10-06 09:04:03,credit card
6073961781367,2015-07-24 08:28:26,cash
9890056594117,2007-07-13 04:17:39,check
8664643005963,2009-02-22 02:20:32,cash
3927509540011,1999-03-17 06:15:47,credit card
1309836637619,1983-12-10 14:47:42,cash
5854499806330,2002-02-11 16:47:04,cash
2557795946887,2009-07-20 00:03:32,credit card
2571134172638,2012-10-06 20:59:21,credit card
8945288483096,2007-02-08 19:31:31,credit card
4358664630030,1997-01-15 09:27:05,cash
7069996627380,2001-06-15 03:57:52,cash
6074294303684,1974-11-05 11:26:17,credit card
1341177927349,1982-03-30 06:06:58,check
1719014216596,1998-07-12 20:48:25,credit card
2056764157342,2000-03-02 08:52:15,check
1074798603568,2018-06-29 02:41:10,credit card
4482866108599,1990-09-14 13:02:28,cash
2563123519937,1993-03-06 08:56:45,credit card
0308344490168,1995-05-03 01:06:33,cash
9348374940388,2002-05-29 19:39:49,check
6757917658551,1993-06-01 16:52:05,check
7503237639553,2015-04-24 21:25:12,credit card
1020014040549,2014-01-27 15:18:08,cash
1125941953341,1986-09-20 11:13:21,check
0345890941782,1988-02-07 15:43:18,cash
8748517625065,1988-06-18 03:48:57,check
8114117221349,1988-04-06 00:08:52,check
0996773728886,1993-07-12 05:23:40,cash
0026726575004,1987-05-16 01:32:19,credit card
8851305598226,1996-09-05 12:47:30,credit card
9285273571605,2015-05-01 08:50:02,cash
2084653371524,1999-12-20 15:54:31,cash
2014748984612,1985-08-06 19:13:32,credit card
7400123406216,2009-09-30 12:28:09,credit card
3371469282809,1984-08-09 05:09:37,credit card
1579562555413,2004-05-23 03:13:44,cash
5486598962657,2010-12-01 11:46:11,cash
4716448412645,2002-05-08 00:05:11,credit card
8515430058467,2006-10-06 16:39:40,check
0920580571311,2008-06-05 20:50:40,credit card
5349670551333,1974-10-20 16:19:16,credit card
4341321249911,2008-04-19 06:21:51,credit card
5192419001619,2019-05-25 20:24:06,check
4151284067268,1984-10-09 16:16:38,credit card
6113574794337,1973-11-12 23:59:52,check
3423402697918,1986-09-22 11:11:39,credit card
3132683997388,1970-02-10 18:40:54,check
1989479070952,2017-04-18 17:35:30,credit card
7341695667318,1986-04-23 12:06:35,credit card
5636888865575,1976-06-29 09:52:40,check
6503970138772,1999-09-09 17:33:52,cash
8429164002859,1991-08-14 03:59:40,check
9317455917960,1973-01-17 18:29:42,cash
2191056839053,1995-07-21 09:43:13,credit card
7542528178067,2016-10-18 01:51:45,credit card
9871550616789,1993-02-27 00:25:53,credit card
2324250448015,2010-05-12 02:25:09,check
7369710652231,2017-06-08 21:38:38,cash
3536407604017,1983-03-08 22:12:25,credit card
5578444007336,2015-09-15 08:36:49,cash
2408950945132,1975-09-30 03:29:20,cash
7511784677690,1996-08-19 08:36:49,credit card
8987087453399,2015-02-02 16:59:21,check
5306999463488,2014-02-01 12:01:01,credit card
7294269942093,1999-07-01 17:18:59,check
6993148042787,2004-07-19 09:58:52,cash
5545396492022,1970-02-25 04:44:39,credit card
7827492629891,2000-08-10 18:49:03,credit card
3657687941521,1970-11-18 03:21:26,check
8884814260773,1979-08-11 20:27:53,credit card
7226365401808,2000-09-22 03:23:38,check
2909151268414,2022-09-12 13:53:10,check
9057915092393,2003-06-22 18:24:01,check
8856764894193,1992-09-18 06:21:04,cash
3079028313185,1988-07-16 21:12:36,cash
7799505528203,1987-04-11 12:33:13,check
5379795871603,2007-02-12 02:41:41,cash
2247302259707,2017-07-02 18:06:21,check
9769338616352,2011-12-05 02:05:33,cash
6411355080663,1986-10-20 18:05:02,cash
7444113304175,1992-04-26 04:13:19,cash
1730861492025,2001-06-14 03:55:33,check
0197374871210,1983-03-07 08:47:42,check
3824154356694,2019-09-25 07:19:45,check
4865200279207,1995-05-04 02:11:29,credit card
5563790483002,1974-06-28 04:46:28,cash
8711744754617,1979-12-14 03:55:03,cash
4512308271892,1979-10-12 17:48:59,cash
7573714816876,2010-02-04 23:47:18,cash
7007397387601,1979-04-29 18:20:58,check
3214924143478,1996-02-01 19:16:10,cash
9859538490460,2001-03-24 20:50:16,credit card
6867265479439,1999-03-30 05:11:23,cash
7830017880738,1990-09-10 17:08:49,check
0861158074974,2001-12-05 19:21:56,cash
7181954911123,2009-05-14 04:47:05,cash
8936808560601,1976-12-03 05:14:47,check
8088995383119,2018-03-08 06:43:42,check
3044072003399,2021-07-18 12:16:35,credit card
2742534760194,2002-12-08 14:05:08,cash
4185834649734,2016-02-29 15:05:59,cash
5665948489505,1999-10-13 13:24:06,credit card
0361552552196,2002-10-28 09:43:23,check
6294918591987,2020-08-12 10:55:41,check
8859788939017,1977-02-12 01:34:03,credit card
8575531349956,2004-02-16 02:29:44,cash
0053205507683,1993-12-14 03:22:43,cash
7690720396854,1994-01-05 05:04:02,check
5799414387580,2011-05-28 15:52:28,check
7294049039487,1974-04-27 02:53:52,check
6627473138708,1980-03-16 06:57:22,check
6594974657222,1999-05-11 20:32:48,cash
1575830416752,2001-10-30 21:15:29,cash
9976435557741,2020-12-01 19:16:22,cash
5090856552902,1983-07-12 22:00:19,cash
4842522409505,2014-01-12 16:44:56,cash
1292302226328,1997-05-08 02:39:13,credit card
9081027758007,2007-05-30 20:23:22,cash
8036471981380,1979-10-20 04:54:48,credit card
0001088839742,1977-08-27 03:56:04,cash
4034435754340,2018-01-08 07:00:25,cash
2487247585848,2008-02-29 00:46:31,cash
9744777739572,2013-09-29 01:54:53,check
9942211382661,1981-11-17 06:11:04,credit card
4131882415586,2006-11-15 20:38:33,check
2318694527061,2005-01-05 17:27:46,cash
1718368634308,2004-02-14 02:34:28,check
7244263579306,1977-03-29 06:11:07,credit card
6344468496147,1994-10-19 22:56:38,check
4867424486782,2006-08-13 22:20:04,cash
4101472095603,2004-12-22 10:24:37,check
1267469398447,2004-06-21 19:22:09,credit card
8027574146561,2011-06-14 05:44:14,check
6829531189268,2006-07-11 11:47:46,check
2679260180180,2000-03-14 04:03:53,cash
5351723540317,2017-02-15 19:05:57,credit card
1022087098304,1999-11-22 13:01:26,cash
6040680979924,1984-05-07 23:53:10,cash
4285388612045,1984-07-10 00:53:45,credit card
8996324510979,2013-05-28 14:13:12,check
1201507622354,1983-01-04 01:20:37,cash
6122011990249,1988-04-19 01:06:43,check
8255273431422,1979-05-14 16:23:07,check
8358558536024,2001-05-03 17:04:30,credit card
9603859916051,1978-07-26 01:42:40,check
1438397913747,2003-02-20 15:13:52,cash
5336507733468,1995-08-01 19:06:04,credit card
3590778417270,2019-02-07 02:34:53,cash
5064961234985,1983-03-06 14:58:31,cash
5062988849649,2004-12-20 12:20:17,credit card
8564963728538,1988-01-22 21:41:13,credit card
1073530327205,1997-08-25 22:15:32,cash
2538212626919,2016-06-03 18:27:08,check
3187632519050,2011-11-01 20:54:17,cash
4787364432116,2011-12-19 02:38:20,cash
9351288331005,1987-12-24 06:55:09,check
1265508629668,1995-04-27 22:59:43,check
6230068279436,1997-08-16 21:04:58,cash
7768257250694,1983-03-29 01:26:51,credit card
5325293819968,2011-11-23 15:12:34,check
9840826509254,1979-02-14 21:56:10,credit card
9472926194971,2007-02-27 10:51:44,check
8182635895359,2018-11-27 12:28:11,check
1859235144947,1996-01-28 20:55:02,check
4760696132145,1984-08-24 14:01:49,cash
3816265946949,1988-10-08 06:05:40,credit card
2950796353737,2022-08-23 03:06:36,credit card
5375621775961,2016-12-11 19:40:15,credit card
3687330320953,1986-09-14 07:09:03,cash
7247574120342,2016-01-26 16:41:02,cash
7178445530932,2021-07-19 12:35:44,check
1030132799151,1981-01-25 14:03:17,check
9704808701244,2022-01-09 13:24:31,check
0251492238741,2008-01-28 16:42:57,credit card
2335675432527,1970-09-05 21:22:42,check
1722639952404,1979-01-05 10:05:22,cash
8346478032788,1980-12-27 20:53:18,check
9978897476455,2006-07-02 02:57:57,cash
5411629402710,1999-10-04 07:11:06,check
5938228259052,1985-01-27 21:42:43,credit card
0926475504501,1971-01-22 21:12:57,cash
8713763273674,1986-06-20 19:36:00,check
6254680747791,1990-03-15 09:22:11,cash
4006342495449,1972-04-30 22:21:47,check
0622062323226,2022-06-04 19:20:01,cash
7369516910801,1987-09-04 08:22:27,check
8150670860878,2006-12-05 14:44:10,cash
5960366164196,1979-06-15 01:41:15,cash
5286346082411,1982-05-01 12:55:58,credit card
8712490420030,2011-03-28 12:07:38,check
7698998421216,1978-06-20 17:52:08,credit card
8083827139285,1982-02-22 03:43:03,credit card
1120079311216,1974-06-11 00:01:38,check
7394237587568,1997-09-25 21:35:04,cash
6393164307073,1994-01-21 18:57:45,credit card
4878443759108,1972-01-15 18:48:06,credit card
9604589080357,1981-11-09 20:20:41,cash
4484896088575,1985-06-03 20:05:49,credit card
7401222642932,1980-12-08 08:38:17,check
2280661483239,1987-04-02 00:10:05,cash
4607048871485,1981-03-03 19:19:20,cash
5532587476152,1985-11-28 22:04:20,check
5478517734995,2014-07-19 19:25:05,check
7716466278367,1988-09-08 03:25:10,check
0465245159195,2002-11-02 13:03:05,credit card
6873722688320,2012-09-14 15:50:03,cash
5366726429521,2013-06-02 16:34:20,check
6698185628344,2011-07-10 15:54:16,check
4758093634119,1993-11-08 21:09:37,credit card
9770367222902,1971-09-10 23:31:27,credit card
6559477513161,2002-05-11 22:13:44,credit card
8883236371975,1995-05-30 00:20:18,cash
4113651280625,1970-12-25 21:47:59,check
7481164246931,1996-10-09 01:14:37,check
6479275298742,2001-09-17 00:47:43,check
9281384605161,1974-04-05 15:51:54,cash
3821451060996,2020-08-12 04:42:33,credit card
6969977842966,1974-02-02 08:44:17,credit card
4129620659194,2020-01-07 07:31:01,cash
7962269060481,1978-10-02 15:43:28,check
