BidID,Cost,ReceivedByEmployeeID
0625531099431,38997,15157348
6542855948501,48969,89331453
9730606317486,16807,16538917
2658987945975,10899,54078444
8794797932157,55785,13122881
3159281852840,27616,12540839
4428427510654,23117,63101362
6026624728704,25415,95120591
0247136007057,82819,87557244
4159225409870,90882,81452606
7423678839186,16400,43026005
4030705329942,64678,85920521
9367724756561,43939,30743779
0634055107195,41655,42021667
4401533128494,98621,23066410
2962021079169,23671,39499806
9988187459976,28838,07609107
9693331432711,30939,02348575
7681970331184,57801,90587252
2917685138073,83080,39799203
4017762799185,39937,40790022
7758548512570,31300,03595138
5943533160078,70507,16522886
5684579038333,42061,71358512
6388349225921,62986,46621641
4744941798232,49620,30984240
4047381946691,76279,72045442
2638815046586,61817,99851316
3536623954323,45447,24100168
8278886361207,30553,77169181
0025931763701,59056,09770034
7270857255042,54761,42788935
3615779647508,32435,27043684
5034324261613,76718,56322149
5015923811980,64322,09744837
5946020617666,20016,86341561
9403750617541,83654,96580325
6274950366910,54950,56163117
1349221430470,62544,56123500
2288471807276,48593,80298359
9723864803549,90976,84361592
2264404591146,46539,68761424
2888091763886,40080,54822160
5284841074740,22929,59133292
4285307406892,87561,12981571
4492759021706,77842,10063163
5975616038868,78752,36411016
1128710481809,83755,22711908
0894736429583,89125,75808105
4885715965006,11591,05595303
5530284733486,31675,94042948
7665373889725,20939,82393274
6658858504252,96008,41912416
0659145518576,18330,11702320
3742450312766,67097,08840608
3142922508732,36888,47417342
2761271475611,92734,15526458
6593803399364,64196,38602375
5285134533081,40839,71885483
4490966688491,81124,24697644
0686201696138,32193,87041491
8742390804043,48821,09592391
8846890603905,73283,18867046
6964879527973,30695,16699663
3031369353589,39713,03123904
6284307608112,97256,11834045
8072614046998,81915,49742909
4137963089523,70507,03778074
5770197513588,60168,59106623
5651117004495,33709,16084988
5343195317733,10818,79470186
8601799525662,62285,64275154
7072492756287,73233,31721233
1792324058117,37783,03310540
3463871050227,39525,15275028
1474409870936,58541,48975773
9937070454666,90403,84552747
2499073115601,88572,25165456
9465050624964,74083,20405922
2794096925740,62890,72580394
0492135791777,50678,76719097
5599563057064,93543,59522881
7166296405493,83174,36820955
6831404968306,47764,35990956
1106336850780,33163,02785950
9190387064878,28805,01950588
9983331203337,24310,65509470
9400890222352,63854,33593432
2852914579442,10678,85235533
4943759692149,99407,58111666
2913660149386,95296,49619683
8456863678375,62790,27168264
1236315788602,27371,24775175
5442486091168,14804,59013587
3893472587790,68413,98425006
1197097386519,75398,25414493
6137630684141,99988,07405655
7141395267326,31070,19060217
5334598327269,86312,40459981
0787085956414,63608,57065076
7082993964197,75381,36917754
1191196725477,18996,79160469
8221099215522,41114,83079641
9695255904374,45689,66141549
9170148370998,80899,64094038
9872046488644,93894,04137542
5722824704128,64609,11486480
3448479243462,87808,45761652
0158374351508,53337,44034351
4423040792746,35304,13733506
5638670826108,18239,75404390
3868005606156,19728,69553394
8975050626369,68387,68612924
0924984080639,49509,33775234
1011038540535,51866,09488250
7855306176620,90130,10450758
8888232678080,30207,91100436
8962739357324,28012,67772551
9993034032363,63049,27252987
9618944296222,72706,52659928
8865634226514,41597,30642157
9238005916526,21710,26448756
3050905721507,10809,77628619
1925496247571,67699,88078939
2672180088437,58507,47536142
6015407631065,45608,00292863
9687334953243,85253,73008057
3732534931310,70591,33857381
8869096676016,26554,27740880
8466667494569,89116,89373231
1746827360192,70146,46265982
4215691600026,56837,50623853
6989464540878,22601,55534819
2821508135524,28347,91010223
7737239526355,95823,79502214
8008845610172,65499,08318862
9581601990132,45144,71436876
1917413030472,98032,24237659
4677630610846,60560,87706857
4282999394445,84377,93601849
0124058723053,76926,08995599
8023492570273,48015,90583766
0515180022129,40467,64571553
0005731859507,28245,62368766
2367414926462,69217,20161828
3506672909735,11892,70852479
0034612440534,55832,37392086
6409491474040,85274,84461711
7912226393534,49445,72925461
7455875367667,25065,75968960
9806956165326,88599,05811250
9107635885826,22881,48181914
5067323467526,13950,21297540
7013435361922,59832,34087244
3783978419971,48405,21181795
1548442414461,80354,89031971
8507643921829,92868,50660506
8799895032990,66894,18809923
7343280447473,52348,24960168
4545250622344,70807,21893629
3748560161089,58452,92914094
1322517067550,80309,79563222
8647798590911,10480,84134240
1077483148382,44731,97473893
6209444608467,66669,72529201
0207583943537,69130,33027333
3739299993423,86102,45935510
9418382812844,62022,57229829
7184889476576,78379,77395832
6933951733663,40649,16934047
0975504455031,25253,88494098
0522873616138,64396,85562561
8099065019432,97589,35121916
6269723531602,77941,13490812
3601776710017,11989,35471417
3810539536973,40428,63890563
1688594184604,25043,15692986
2583868206916,98673,63150506
1990634272944,12924,74944606
9777164459432,13165,13888114
1234204564887,63666,08492487
8941661383205,32498,62966313
3084796051351,74144,62401715
3790820480003,94996,62521048
7049594191773,15066,74309085
6758264240154,63341,44912833
8104839775565,54865,44719104
4266886303826,83401,01266122
0297247836374,66828,65197356
4796731438835,53137,20785963
8698005804062,17347,26439631
6300929459946,19203,33452258
1573508910403,54942,58456583
0456260073863,37012,31028073
3879967500253,25903,75244958
3847478739226,30659,29570188
9246351078218,91982,29403455
6948521192214,56294,02304540
1282875433391,48907,55742337
9283623987960,60218,33364513
8278836765741,17974,18178661
8191197943958,11549,38633409
1330103952753,54343,38918926
8646793837175,80729,89948590
2635696679322,38702,31748070
5059311058779,20927,97423454
9158560033349,74472,52484780
1894141641623,71275,32268188
4513704524360,96479,71618609
7968429318485,47709,85645561
0847837648735,64289,17217569
8028853284288,92792,45098130
4509679204987,14288,84310774
6481672135667,92300,94612073
4941846086284,48317,26451800
7513300169498,17329,91380579
5703307294749,35158,78389625
3470803400838,56494,75433260
7607770576259,34828,38996696
7699130186949,89098,30024502
0398533973008,26216,33200484
0394491956077,26988,30208889
2649298999863,95919,56885385
7291606672415,10928,16212565
2046375071311,86323,73801863
6041259413283,58173,73694601
9963073938377,39454,74557547
1818960434495,85818,68618278
6754061885734,92851,28361657
9814073653244,62724,11568728
8365441273188,82105,59655107
2734725463540,62242,71211831
3279557118811,11796,27476482
6780406437474,82763,67194537
3078675831387,35650,36355457
3531376819547,83137,00678261
7027788782136,27346,00866392
9515072895207,62194,29370993
3140401907281,18384,19913735
9970083079594,25261,67685530
1533137136704,80392,41603604
7691117237460,27871,07984334
2823827472656,67653,99422677
8663212049773,29955,88897714
2578554763187,78123,42753834
0808263569384,10861,86968270
0018650687205,75401,07921513
0212706423544,39592,81938322
9923695261369,66916,17997232
4638708135944,47895,00113526
4998700115871,67232,22967022
5236786599734,85011,78756861
7370210355034,46697,36330706
0757443460303,48198,29160310
8225160648837,51305,11305521
5745426014174,80204,56894455
4736120091029,79632,61634220
4715597201483,89416,65887554
4388825758716,70804,36609031
2596330568962,20296,91887863
2547961685580,11130,95942889
4149959350180,69219,16837003
1740854967621,32547,22370129
3270250710036,46719,77722515
3463167143770,28748,56237795
1156243578574,98272,74828845
5651786276216,54101,56114751
5826527671500,60416,95813356
0837496298945,41984,25441925
8311796709445,80029,21213557
9845158319991,82897,05332694
1507346523792,64656,05557936
6960494265160,56304,44766108
7732584914628,89067,96849491
6514870547991,46897,58059319
7683137896543,30205,82860882
8030540516565,38975,91907707
6222799707920,87154,59606444
2959967360642,64332,76124150
0004489115170,14268,99527235
6342365167146,27592,47192799
1465229345681,83962,52161070
8334162469552,71575,58619667
2542079931048,78610,47852037
9723915547019,86214,74248384
4385827482823,61785,58779194
2306263747613,84180,39781031
5705830681645,59503,61397538
7100073693758,35513,27151709
5869297055729,15475,88876542
0007927168202,83468,40218939
0944753362889,59292,93311533
7735112572567,86539,09834620
0315146137498,51422,01174915
2542483075642,80217,75550325
8975955112783,35873,79902663
4133218655499,64904,81192311
9384631227885,37995,65062005
7332262375552,77227,36014422
5528575628023,10115,43877478
8094255219494,84332,58866641
7377290600924,37462,65571323
5281725468855,88521,32751482
2197077789773,94798,82004422
8912633304641,41771,22200068
0793673745582,36122,99771591
6899809368596,87328,48014533
5232586789641,92566,56277371
5768511746873,39434,77623775
5500259802271,80789,89528532
2923134832928,27088,17312257
6141968485035,58478,30947917
3141967579370,35011,89240960
9262593064659,43436,64535746
2466453092890,75323,21074554
1127183843749,92161,93554473
2247379736668,88690,82580032
6431383707721,19586,07184482
8263792175277,99929,21947476
6625599115900,85416,15941275
1004126705626,30917,66204305
8724662870581,71367,05170456
8799085401193,66195,44614904
0050045726021,27319,06673666
5372007948865,57459,70100792
7590048134858,61150,29678747
2214668492116,33580,25580174
1973126304606,73848,82278830
4238119641449,73753,00434621
8833485138867,22302,55342438
6159415806272,73125,57472201
1098831919874,35460,35448358
3235037078709,44086,16955707
2400543922551,27228,05484010
6212023212733,54889,11485438
8023110140512,24576,50347117
7558712791042,23600,02003894
4505638551987,38986,94971170
3129920350525,78355,13988876
2556564077968,30066,15241788
6399004057856,43440,69386763
6052881288354,78409,82851064
5640252210168,20462,93627627
5968773438206,65483,20085582
3426028868441,66149,69454004
1974642292460,59374,82403034
4927566910993,24176,61518933
7953484687706,26246,76039720
3401218373714,38407,95088334
4217021202245,32077,55955829
4121700717251,34519,98446278
9341315708702,13432,34180686
5014749505608,31378,38404566
6678045828107,81937,27646564
4442260917685,50796,10512746
2188911007320,94337,48358606
1407225894282,16497,98248520
5005575307801,57727,44458218
4653019707635,95300,66806929
6561842506609,60678,67694945
9752863097390,80502,70364057
9375362980316,34620,16345683
0207620161290,53007,71713779
5436433607038,80140,90177224
7983444940374,23615,67124336
0502092993630,46220,85166004
9385459939325,44530,08792563
6670697198928,66835,37805081
0196364056590,58817,91667038
8902661301552,19880,85352162
6301428073961,59970,06167714
5678036385979,31017,12696598
0143148894084,52162,24317511
9173857796547,71015,76229053
4485959749211,44926,61140110
6377423628642,10331,17078856
0936757068560,45475,03177686
7303280784992,53944,39948922
2118633954978,32476,48229005
3470960872967,93665,17721448
9443411866543,69928,45734212
2947479591890,81758,90341809
8828742052987,95690,17838863
4106430733412,50862,00745291
3981751935148,82039,32830699
3275122262439,90460,06429188
3380587572952,45401,96466476
1970685893848,71672,21962110
0103778425874,37793,87582741
2013061674682,59252,12386369
2125255975342,86138,45925610
3261075495291,63564,92062313
7442474333797,98719,27022160
2679570650397,39809,34229521
6353802375604,67451,80057567
6987329905916,20821,11964889
7345964951085,84606,32010923
8248628002248,11595,85499379
4998488990462,20863,61766181
4623048575024,39297,66998105
3901834498643,77480,79662970
4940922494647,70533,17649704
9785549199446,99905,20167035
9840114646425,92208,42854043
5398464893753,94004,27909829
3419283818894,80214,61905436
2040746419603,67171,30842069
1771989783695,55067,27035658
7952160055389,72574,16723108
9728719235254,55427,88421919
6491311672316,69031,46549488
4281268848245,88110,60921864
8694562239132,25959,06497415
1790714720071,10554,15663887
6068002535306,19039,36712922
9903603182863,53288,86710923
8478685135966,42739,83390500
9887848187411,55293,69590689
8905873712185,78973,64552576
1892689897984,85292,60399779
6564331050195,21522,31616263
3993094433564,27497,29683277
4635877213183,29565,85313132
8484718030870,77346,01775402
5934099127759,73010,79311038
0992035046538,49776,01570199
6843611325049,73403,38320743
5464798984693,45437,72500477
1911555660108,12528,16360525
2147588244155,43322,89818374
9688762981709,20481,49037197
0972798333984,86277,47995239
3705367442483,14385,23138506
7093686225433,94773,37315702
5880931037314,35157,73695561
4702935420422,77655,24599801
8474213531729,67085,32728491
7655535331841,54429,48913065
1203777481419,98590,16698826
5589965936012,37315,16825567
2152586881639,36446,69822773
0127562168013,71189,54169654
4107733630477,43111,10488072
8623670333555,29990,21465277
6951230282046,56277,02644868
2845275580172,66045,77642431
6051025631674,86618,08631695
2078893316179,49777,38398018
8555481346304,57362,14902468
3412354779131,25500,98458592
7297371501783,34077,45649967
9385641214940,22183,45411618
7101694427784,64552,84134608
9478199600454,52748,14121494
0218029964658,51349,93591249
1515091373838,79021,35584834
0485329290170,39354,15221810
6990214496321,58254,63475289
8977924408101,24792,02409047
5411008745988,12871,47516168
0275314750792,23693,92450486
6601917100117,69030,67867547
6631599788808,18711,25040388
1241734007487,79605,06603601
3476644666723,39157,60759863
5966254495311,22917,50197538
4168345516993,60336,23453081
2705298275403,87329,41980125
8534072669039,87507,04200796
0077949194480,96224,19700267
7323172383591,44435,32810097
0942785044582,63385,21290978
0550179519990,62543,54694811
5837295962417,64383,08643421
4847676966553,32642,85958777
6430615721191,96031,99519537
1088538332991,61889,72528716
5950456704104,45609,50893430
9419692868811,61939,87773231
2633652566044,43528,58208199
5674437600161,99156,17182614
1116338746110,92171,73342502
9654828885434,45130,90868177
7580492973837,71757,60322999
0641227718653,63562,92915268
3691569241095,22305,45141614
7180274205271,44267,14919534
6629759439035,38164,47071575
3573059511119,85362,52146466
1839373062655,72401,97946618
3543917598743,14505,13453992
5105217099498,24098,22917546
8987251147536,15809,60215871
9023965282022,46770,17336857
3383518406418,95065,59286325
0847865186162,85653,86979023
4319183317093,33679,89983348
5896660540124,29787,27149621
7604876798288,67042,72698631
2413581873259,36633,74965687
8902828689561,75651,01107678
4617157110139,36882,35621171
8274255577439,57053,44368890
0772265967434,50692,83191398
6756180250301,77700,78058323
9043424622824,22296,43649624
2039508006380,12101,44256821
5335404340663,34356,57985602
3649725560962,31347,52436826
5198442526310,15737,38109423
4436388343013,60164,37592516
1193734643076,90232,76678240
5456855071149,38136,82815592
5806484102576,81868,61660106
7139858480009,59138,61254930
8351253429967,87573,75877323
6703967021548,11502,43379095
1439408713424,16864,73682301
7497174863488,26052,27034842
3039627196282,51046,57621630
9290951568563,42388,18004489
6799515726096,23072,44958060
6957021873929,70728,27375112
9467974544304,95233,18803846
2217993848368,90330,13551179
4739477833670,32021,03300336
2259236307263,42608,51677831
9195939874196,24606,02222516
3057934354652,90809,73595083
4841646752603,66738,74058112
6940842896468,39963,09203839
1463256633436,45187,06032036
9847050870235,39901,85747388
4469161602052,32398,85992931
5230917508602,50272,04160038
8616445087845,15705,29141906
3869535033801,10367,70551136
2081206023176,39252,11801221
2971337692757,43411,78185067
3551126151307,68287,68274931
5386062235464,60876,84498182
2239727644824,56275,60497291
7556218099150,41818,69368738
8759420713138,21899,81068814
8270707829354,92874,36563005
6126181639045,14735,33860428
5130629490151,71059,83537004
5631382097651,34084,52622595
0457478798166,27853,46991225
8638401233523,99968,79041690
3732613327706,12490,32030389
4844832525203,18838,38553110
2244734081852,56122,93112710
8449291541977,52809,73285113
9849843635359,93117,04682721
9691088538717,55385,86899895
0829215779453,20765,47297562
2858762998169,52313,96459782
5843446936466,76933,84578624
4894937701910,87832,44195199
4926733183338,59385,59667629
2185848363413,25204,00245241
3353815472782,52873,96499412
8291127784504,24604,16307957
4667291807754,90842,20264970
8906170964376,38787,21526114
2308709560343,14912,31143745
7791717142536,69992,26495699
6861825026729,12176,51275495
8399802652787,17451,07011689
3466442498428,13325,15226204
1737843549081,16249,82031510
4702309332719,61165,09176584
6671649524406,75962,02550251
5614882863872,59589,25672152
0586170557228,18100,30761766
9009507227652,54597,44482619
1071967082582,55060,10123898
8356774821030,32150,69308352
7784187477208,94070,33831459
7523874134532,20161,16036048
5610157733475,12294,57026190
4683604103696,64194,05068586
7676150979867,47204,56879520
9200785620375,67241,40794556
5253248657085,13988,84006301
6087035304567,22534,07309168
2180815097216,39508,52417245
9156141367098,32214,57030319
4471206450627,52369,84120502
9645183422686,96379,03346884
5715436717365,60854,13785673
0813699977245,72985,60972767
4669285118013,76306,85237803
7809511745195,86419,43590810
0586479107582,54448,51594688
1233865155984,51583,90171239
4407220437894,14678,45933059
9952156204010,99816,50519880
8785991176034,20355,01106077
5394960993652,54622,82729578
8929569513924,94069,35385134
8425063532305,65144,92599017
3812973198373,82751,28322566
0112900730076,38150,90255557
7546810037827,14373,76985904
3791683121133,64135,64769301
1486974608456,24248,07870637
3260374932643,88674,39496409
8007188167350,14713,84266361
3552047077745,11976,57425436
7261818543605,49079,51364649
1110192628223,54325,60025500
8585302545661,20539,34582619
6154931614806,34210,89204191
4061228117907,35349,19794860
5393548229022,94693,80854524
2210954951602,27750,14881596
1944447116698,15144,75686444
5267391231801,16797,47949515
7917411021520,82691,53887092
0139128889355,45925,41359327
4000438881109,99228,86118873
4014400020038,13947,67308873
3000039486452,24610,32945829
0009501069943,23126,02886725
7109286971752,84426,71603766
5028889126081,55817,25288858
0272874056562,93805,73146209
9828770747670,99537,07477836
3772206088768,77872,37930189
7677193424628,83833,73310044
5117660495987,89772,37321062
5588578381226,68453,20654276
4056342304012,98939,52249655
6197737615547,98729,23708600
0172818392179,18599,48988957
4002048182775,92485,71747989
4777945875135,96037,44503277
9814940508332,46816,24092135
2956854588592,40091,67430314
8009237039458,99221,08078254
0264382710463,44029,37906474
9064693552827,93954,07034688
9370487418683,70961,80660736
3381403850759,57414,77955692
8508796224997,85974,22355935
9046558664159,26484,04098201
1912589566220,95794,19940397
7480731512691,34660,04518976
5452451398925,69509,98316717
9087719452635,31831,86040020
0413125441373,89807,41121641
5970521716061,89058,04323600
9553921510376,33032,88538082
1922797667350,96283,27902295
9285932397119,70012,53573247
1780443698505,24714,05803828
5817979492058,96168,65224137
6093657210858,92756,50475155
1728346838703,12061,41068960
8409703598647,45306,96322253
0880893207829,34948,39299338
4885750276549,40160,27075791
2997665799487,12736,73777694
5448927530555,78633,18288889
6176316907624,42164,69666834
4536021164880,19969,98274895
1220720914596,59795,54554191
1565530055979,76020,69554834
9615498274935,43935,06594619
7224618751489,26153,11951391
9677831033302,18776,72971116
9411172253698,49118,53618375
6294667141631,84215,26201900
1544899837105,68822,31680752
5320413836078,93668,43678877
9628354315369,84744,57913889
4708968490685,67370,05838523
0605056729792,67412,58708811
5476481234688,44900,29530113
8736822994105,61400,04589181
8180688309489,58599,66517009
9607055314079,55754,96468326
8461725367533,40522,16361799
9042976374281,88664,71024363
4925595649129,61331,25719215
9561122577043,90202,97183105
4014446350175,93495,76434273
8586080340837,22768,80924579
9998360169943,28759,36477692
3627263681042,13731,71342719
2896889571384,88321,44535704
3546210187096,23135,32132991
6662431264181,56003,80527930
7020422373844,41540,17198417
3639291431056,15221,74644247
2955362390871,43822,21128059
2794308462575,82562,31166799
4666309338914,20761,50939466
1645297665007,95810,19403892
2344411938827,10918,38400957
0146250255057,43809,59801153
4651470826216,95053,95164182
3404537280558,46550,92058132
1865121462781,35727,98509737
5575964666050,21828,01042801
6354376284187,11378,08971319
0378671459091,76523,81181612
4903285837049,51220,57669502
4698078126607,55457,96785638
8882923241041,36629,35932970
0297168919491,19328,33053554
1530952581702,62529,44824600
8322493175075,49364,14450617
9557057448909,36780,97442462
9212293622611,74877,80769934
2064305992055,66266,34543030
2399083660309,13183,00714129
3694834534533,37619,94396836
8346942636788,83853,55428767
7812357679883,23576,93231022
8941735011256,30855,63709070
4418823043375,59982,41707005
0484383256252,88116,74422036
3015004626832,40949,52192364
1645109961716,42901,39426925
0938006238984,48356,56553895
5083642936093,34603,88065342
1119623141270,73846,43416448
7921421495912,52566,54029118
6743445712636,83764,65376522
3021500818527,44505,83045578
9703754634859,10115,12412396
0823484042102,54201,55020930
4995504744016,83919,62281003
8663075804533,59201,24067171
8552750343866,16788,79239387
5272636459377,77694,09110816
7086731625005,64345,74428366
3804749415708,52577,72233481
2098726061649,18941,57202495
5276990391069,96485,03492949
3292953604382,10785,89797020
8453386408496,49662,18425420
9557511222373,26780,00617529
0779625499512,30274,00869072
6418264645952,41586,28815181
3387494483623,30795,60837493
4556446618737,10102,01510942
8586349713648,50280,48914192
5189984009546,89192,24525657
8527046784821,34751,53953469
6175919823805,68740,80184454
5777962211397,25671,79162562
7055418968674,39363,17435758
1367876070421,39741,30678330
6757707443640,21500,41945964
1146536051938,41785,99632762
0865341754827,30926,64362953
3787403732680,77359,44196431
2281844455203,66318,48228657
0599042669721,91929,36548293
7355412338733,56894,44738822
2403697708620,72719,54353671
9025623316940,45397,62875356
9041746653434,12689,56911404
4446021182558,99906,08820624
4077246005980,62586,81154050
0482521178220,34905,13089818
8619626990514,77507,52379611
7087626665670,93135,79481700
1396715744551,12839,97248620
0480419697792,66118,25187458
6432574670893,50661,98431922
0356826799261,54927,85931800
6448125412881,46246,92405851
5910519834285,35612,01192568
5603754952790,78243,15214942
3869629862119,38428,08205988
9035464373347,40966,16560611
5772432765554,40245,73564164
5069035969343,81198,66605010
4344381184208,10857,46920416
3832133902985,50035,40941998
8494363831494,43226,99884604
7572320556893,75827,77084163
6058494944885,18504,25411621
7683590001225,68199,90778179
4392191940088,60748,50823192
6715157180454,13922,46115744
5024040915525,97377,52229695
2549720957471,93595,48518352
4229981566992,24622,02807379
8526323827145,74096,54219915
1682343644968,32253,13830946
8838770914348,80832,64255743
9426668032589,37967,10539705
9226714432994,97233,95731438
8242079636540,70219,81118601
3317405905296,35669,09744035
8612432496959,52833,85857827
5948494182879,10627,19681764
1072669109577,35866,60553942
4025269877206,36321,97635611
1932839156193,27850,37232634
6364535042022,41568,27566732
7434174455121,93684,41072479
5504431836641,66741,69345371
3367560848129,35673,88029818
7994272755061,70388,18598971
3241161068486,58414,50458073
2792536885128,77754,85241350
9621880949602,93877,71813806
7570065250731,83950,91543851
3452839629421,46050,26843773
1782049365966,90089,15134561
1178896182533,73126,39141859
7475855066427,94268,64718255
3851011610743,81479,19996820
5644452068307,10987,74679317
8738845763331,32311,01388909
4251255399081,98340,16070356
6409584841292,46695,69514388
0790996587639,92473,12035236
4825325042919,40113,77932709
5208818954118,22214,54813472
8803921870781,41584,50206223
7090747074405,88050,51590253
4612722024903,63767,40616308
8886167753131,67518,82832155
5545570956227,91052,71241029
2074497066762,70100,61025486
7218247589537,69098,84955678
2149467446421,30700,93666893
9941125739769,74161,53366832
9190060873964,71799,87323900
9305218271510,98310,28890003
3921660970502,59116,44039929
4474733339236,48464,27577783
8529056214725,53822,33161327
5331652249215,83688,91373366
6312969638823,37457,63069112
7424849646572,20622,53485465
8125248093972,24401,70826272
9106351891753,55225,79990530
4751946533119,15773,94550870
3344877857037,79898,28083450
8617756648725,28774,04784500
5787288744141,72568,79432900
8856469848989,89883,59437338
2775310437034,38543,35120803
5463378271192,96382,20693657
7649363152709,54020,43997763
2862559202698,53496,46990501
3413413093946,22129,32706888
5620365704105,39501,45015779
0864729681656,41613,07021831
0720364279569,16966,09302488
3340560023475,51577,14503009
9313250155323,92375,47735484
8079363895426,72031,00123044
3538676972736,64169,73309239
1761018884509,65965,15683533
1862480129058,44178,02865607
0735113846275,91497,78958999
0629134011197,88758,01447255
3337911185807,53536,61567054
7575381570723,62250,66440987
1172481674014,28461,10236994
5642132795024,80195,05648962
6496801637738,88022,12543830
4661725265431,75707,18274318
1011486914629,12135,80955078
1576580084017,91975,05952212
3800158943757,72135,80144809
1055121528246,78106,60830654
0737060245347,22483,81290710
4198201326749,62987,37004989
5710487350493,34644,43909292
4622638774472,67740,38092923
6732800880301,13751,04414728
4133557029753,19266,87948271
7438731114612,82571,66057499
4808421393017,87516,41939093
2027996924866,97534,12619177
7126252206403,63072,40463667
4609211240593,60541,15857491
6790839394183,94236,90610141
4441871173060,28763,69940422
2338109138453,50265,71839653
5769285670562,57107,89805008
8490362434698,82523,28634980
3847066462987,31862,03041635
4908767418754,14561,22895370
0646360480931,45513,30497047
1235916333341,82107,16748552
0059583292173,69060,56240252
2492654889267,24765,65414941
4043739799551,52703,43771240
9376977723404,53682,07026652
5676085086410,61679,55692823
1717777380851,23792,95118420
3215162764166,22217,15370020
8229324687359,79631,46836779
9994190894246,18152,26445809
3122539493669,26034,47005495
7475490677088,39232,08437334
3869067259021,39542,87378429
4079142860359,28827,41771792
4166074735630,17189,41747964
2149118525345,84354,12877171
2760527506109,72834,86948890
5013863428596,84804,86900607
9712196365665,96419,45349782
6747332202675,42823,59967491
1960658483657,73435,26306766
3582702092394,34143,23010574
2732569139515,16308,78625563
9030705253273,47932,58912119
3647835638816,95703,55878326
6980171899679,75489,01534740
5895567832950,74382,59095101
1657002232237,40953,68582043
7622531029102,48944,27362402
3789849784230,55755,63490800
5437363634279,72715,42309932
2469157526999,16995,11137184
0674475269523,22289,02175966
2667871946585,34277,65325643
1277284417766,68100,37596514
8211166886847,36784,70137187
2796108015272,26151,77877673
5841896964565,57983,70715842
5680304441799,90764,50086320
7629406980025,49678,07087820
5249149494119,30674,24618137
8054878895925,33258,40225630
8449991165497,90566,77441805
7670352414973,66570,52808081
2624166753167,10624,72228234
9979496688867,39864,61295629
3108281756030,18468,66479086
1584174753973,11026,22870186
1677490579263,83483,99608620
4121995429860,68897,77853455
5273174188859,57618,89795019
2215674311590,12947,12229567
2510760100189,33220,40182315
2305850775244,71483,50246427
6630232494489,90277,74648733
1096569798631,48963,97471714
8518223185456,25849,74991617
8966868206621,80327,34745328
0177405701051,69136,56550153
4326710659847,13841,41482551
3761980524029,82640,23824669
6280505763264,88660,29602063
4692920963471,38102,19912332
7461267343928,45763,04522102
4148585631083,92946,07761744
0975626865350,45725,48456227
3273277725328,22671,84543264
4080817910958,74002,19860572
5055892281865,31090,17092258
9387018020000,69777,43334919
0974424144704,34261,37309862
4931777965482,76363,46997159
4492525859755,28386,13786854
3128831194143,96079,30343207
4155025295842,21565,89147306
4257698228667,34937,79888639
1938378124600,80216,84696212
5953385219442,60073,62768870
5297711309675,30931,83867323
4974508518694,68324,93449519
0159504928676,65151,10875438
4798468197023,40546,14711381
9952191121167,80639,85052390
7651554409820,99608,90538599
1128822702786,38106,42962335
6998303028330,30389,21227349
8590445107256,64305,92909762
2647983229370,54849,00759847
2863954211162,91635,74688432
9603995263446,48973,11240297
0297433111261,97245,63452877
1500438902475,46417,25843859
3279535546988,68550,80031000
1904003381854,46502,12440948
2724637032507,12775,94692198
5539640502933,25130,54910928
5699863946294,86585,36264896
3929829841076,47604,21723391
3168344671885,83565,26554327
9781780012865,80182,27196427
9670269211397,24269,29937950
5051859581634,29315,14060557
6053750281384,15423,13643140
0468784164354,13546,05492091
9877005308926,31909,94228212
1301780558590,26329,32070170
1656611697420,64027,92547292
4078930150917,88752,88762968
6212125199468,14604,04040897
5869864865034,38905,23568723
7633131618474,17728,70879612
1082543241415,37770,54688803
2701958918024,44790,23478510
0291492643619,62829,09335684
6914976699073,94340,45314377
7356855382000,30892,06751890
8663941145159,34171,76698866
7954470141783,70964,68680381
0034160060031,37782,10028032
1830275147877,25975,04368854
1795443349166,18699,84605641
3551951984729,97885,01027051
9758366845261,92438,96802977
2184089996947,37044,68265632
2019245151338,95297,76135385
3734118678192,22984,09876507
5304093170653,34303,68143695
7136683401384,90329,95248370
3534927594894,70393,82278687
7139968478316,72367,69315596
4779880157895,67268,33325811
7271623656698,16176,17027595
2921107257143,13963,11372523
7295392565685,92391,70220414
0255051557502,17135,35708346
8141419065661,15826,71017020
7896203352038,57193,46449658
0482942370449,93236,61873582
6275339676279,13463,01304176
7014447219201,97864,25338157
7796162437787,95991,64643311
7552182842341,10307,98632015
3392972428041,38098,12213818
0269598429789,81160,74521982
2998186211458,95692,06282714
2442872613755,10263,32691061
4145479661478,67195,39008572
6907737087943,89418,88857343
8837754997674,78962,30485600
5933153470701,28905,00193375
1168629070244,93125,23962125
0524565875953,34163,86597173
9676366434158,64898,26131719
2747969798965,91869,97022190
0969180962952,50956,58968901
9034276177136,16773,97693376
5875222441635,90462,28266723
1123028560567,19452,89311875
6069886768378,44200,38702563
7677481365145,81549,82309626
6138816125489,26526,12416431
2930666001111,62703,11157687
1915670376722,40182,76445552
9493039862656,57928,58496367
8614932451452,84705,69285158
3559124568332,77033,67176946
1455381240382,65664,67347964
3860192770085,93244,57615943
8926564680170,62258,22334732
3299619276556,42068,67275328
5950601873051,81793,62284103
5760287183760,66600,30708655
9678338838445,79464,07723636
9815318199114,44742,91814807
3651369012172,19263,44025397
4708991299316,98475,61049277
3726206123622,49869,65137352
6655463799943,55327,49243833
3259859729168,75447,57346328
